slab,tile,gz,gy,gx,local_id,global_id,thickness_vox,tile_median_vox,ratio,n_ids_in_run,kind
z6720,tile_y1344_x1792,6750,1677,1997,350,363925,14.0,2.5,5.6,1,fused
z6720,tile_y1344_x1792,6764,1763,2171,52,364374,14.0,2.5,5.6,2,split
z6720,tile_y1344_x1792,6814,1784,1867,537,223883,14.0,2.5,5.6,1,fused
z6720,tile_y1792_x1344,6899,2085,1473,1098,372213,14.0,2.5,5.6,1,fused
z6720,tile_y1792_x1344,6835,2287,1377,60,223883,14.0,2.5,5.6,1,fused
z6720,tile_y1792_x1344,6867,2188,1511,318,373466,14.0,2.5,5.6,1,fused
z6720,tile_y1792_x1344,6787,1880,1374,141,223883,14.0,2.5,5.6,1,fused
z6720,tile_y1792_x1344,6959,2134,1599,498,223883,14.0,2.5,5.6,1,fused
z6720,tile_y1792_x1344,6783,2148,1689,103,223883,14.0,2.5,5.6,2,split
z6720,tile_y1792_x1344,6841,2152,1730,340,373476,14.0,2.5,5.6,1,fused
z6720,tile_y1792_x1344,6922,1971,1372,335,223883,14.0,2.5,5.6,1,fused
z6720,tile_y1792_x1344,6881,2046,1608,385,365556,14.0,2.5,5.6,1,fused
z6720,tile_y1792_x1344,6904,2217,1519,998,373513,14.0,2.5,5.6,1,fused
z6720,tile_y1792_x1344,6844,2190,1576,169,223883,14.0,2.5,5.6,1,fused
z6720,tile_y1792_x1344,6948,2252,1567,449,373525,14.0,2.5,5.6,1,fused
z6720,tile_y1792_x1344,6821,1987,1491,188,223883,14.0,2.5,5.6,1,fused
z6720,tile_y1792_x1344,6870,2194,1511,318,373466,14.0,2.5,5.6,1,fused
z6720,tile_y1792_x1344,6852,2055,1510,890,373721,14.0,2.5,5.6,2,split
z6720,tile_y1792_x1344,6852,1979,1556,181,365945,14.0,2.5,5.6,1,fused
z6720,tile_y1792_x1344,6777,2099,1531,22,223883,14.0,2.5,5.6,1,fused
z6720,tile_y1792_x1344,6873,2074,1371,282,372146,14.0,2.5,5.6,1,fused
z8960,tile_y1344_x1792,9170,1500,2059,887,455032,19.5,3.5,5.57,1,fused
z8960,tile_y1344_x1792,9036,1639,1953,1810,455312,19.5,3.5,5.57,2,split
z8960,tile_y1344_x1792,9102,1719,2229,777,454980,19.5,3.5,5.57,1,fused
z8960,tile_y1344_x1792,9082,1563,1855,2113,454407,19.5,3.5,5.57,4,split
z2240,tile_y1344_x1792,2427,1423,2277,555,125153,16.5,3.0,5.5,1,fused
z2240,tile_y1344_x1792,2475,1423,2181,828,120103,16.5,3.0,5.5,1,fused
z2240,tile_y1344_x1792,2254,1836,2219,239,123289,16.5,3.0,5.5,1,fused
z2240,tile_y1344_x1792,2321,1530,1808,567,106291,16.5,3.0,5.5,1,fused
z2240,tile_y1344_x1792,2303,1789,2230,239,123289,16.5,3.0,5.5,1,fused
z2240,tile_y1344_x1792,2414,1432,2279,555,125153,16.5,3.0,5.5,1,fused
z2240,tile_y1344_x1792,2267,1705,2225,71,127215,16.5,3.0,5.5,1,fused
z8960,tile_y1792_x1344,9186,2262,1483,2611,458662,22.0,4.0,5.5,3,split
z8960,tile_y1792_x1344,9105,1889,1483,497,449815,22.0,4.0,5.5,1,fused
z8960,tile_y1792_x1344,9071,2096,1365,1844,458286,22.0,4.0,5.5,2,split
z11200,tile_y1344_x1792,11324,1749,1847,297,658282,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11282,1664,2057,159,656551,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11314,1830,2015,270,658072,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11278,1713,2001,30,658424,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11309,1426,2193,204,656895,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11319,1748,1886,297,658282,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11319,1745,1844,297,658282,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11310,1440,1914,78,656769,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11320,1837,1902,244,658557,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11318,1778,1883,223,658276,24.5,4.5,5.44,4,split
z11200,tile_y1344_x1792,11342,1770,1819,297,658282,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11325,1832,1906,244,658557,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11298,1719,2244,59,658446,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11277,1360,1971,34,656861,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11282,1778,2082,159,656551,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11282,1554,2040,159,656551,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11282,1406,2050,159,656551,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11362,1811,1866,297,658282,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11286,1646,2104,159,656551,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11294,1680,2188,159,656551,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11313,1831,1908,244,658557,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11342,1713,2062,297,658282,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11319,1835,1924,244,658557,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11309,1380,2196,76,656655,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11313,1825,2046,270,658072,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11320,1830,1948,225,658546,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11307,1623,2096,183,658518,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11313,1740,1888,297,658282,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11312,1754,1903,223,658276,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11313,1781,1876,223,658276,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11325,1827,1918,244,658557,24.5,4.5,5.44,4,split
z11200,tile_y1344_x1792,11330,1754,1874,297,658282,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11267,1789,1859,2,658062,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11307,1613,2116,183,658518,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11278,1574,1990,46,658437,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11311,1749,1835,297,658282,24.5,4.5,5.44,5,split
z11200,tile_y1344_x1792,11290,1571,2138,159,656551,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11311,1814,1894,222,658276,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11328,1818,1939,297,658282,24.5,4.5,5.44,4,split
z11200,tile_y1344_x1792,11310,1748,1904,251,658282,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11314,1836,1955,232,658550,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11315,1762,1886,223,658276,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11321,1732,1873,297,658282,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11322,1763,1811,297,658282,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11321,1803,1949,284,658576,24.5,4.5,5.44,5,split
z11200,tile_y1344_x1792,11356,1789,1893,321,658595,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11282,1447,2056,159,656551,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11374,1649,1818,131,658161,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11310,1812,1906,242,658556,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11309,1794,2200,214,658540,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11439,1818,1920,338,658174,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11324,1737,1807,306,658331,24.5,4.5,5.44,4,split
z11200,tile_y1344_x1792,11352,1796,1891,321,658595,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11358,1799,1884,316,658591,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11313,1815,1956,225,658546,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11307,1548,2070,175,658510,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11307,1628,2089,183,658518,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11326,1751,1811,297,658282,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11282,1579,2051,159,656551,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11345,1806,1905,300,658586,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11307,1621,2028,186,658521,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11314,1806,1957,225,658546,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11328,1762,1816,297,658282,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11309,1422,2209,204,656895,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11294,1377,2186,159,656551,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11352,1837,1971,297,658282,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11353,1828,1934,297,658282,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11322,1832,1957,225,658546,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11319,1766,1900,223,658276,24.5,4.5,5.44,5,split
z11200,tile_y1344_x1792,11290,1658,2135,159,656551,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11318,1821,1937,236,658552,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11307,1555,2050,178,658513,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11323,1829,1960,225,658546,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11336,1800,1903,280,658573,24.5,4.5,5.44,4,split
z11200,tile_y1344_x1792,11364,1813,1892,297,658282,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11311,1790,1939,219,658543,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11417,1677,1808,338,658174,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11339,1804,1904,280,658573,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11329,1748,1877,297,658282,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11438,1830,1974,338,658174,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11314,1731,1876,297,658282,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11316,1719,1833,194,658528,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11314,1755,1857,251,658282,24.5,4.5,5.44,4,split
z11200,tile_y1344_x1792,11318,1744,1808,297,658282,24.5,4.5,5.44,4,split
z11200,tile_y1344_x1792,11316,1808,1898,222,658276,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11282,1673,2060,159,656551,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11323,1760,1829,222,658276,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11311,1744,1898,297,658282,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11294,1754,2182,55,658443,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11286,1664,2103,159,656551,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11427,1783,1837,338,658174,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11348,1809,1913,325,658597,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11333,1777,1889,297,658282,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11315,1793,1943,219,658543,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11310,1765,1957,270,658072,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11278,1576,1987,46,658437,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11307,1550,2064,178,658513,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11421,1761,1840,338,658174,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11429,1833,1811,144,658358,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11318,1749,1839,297,658282,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11309,1441,2204,204,656895,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11307,1454,2098,167,658502,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11332,1713,1812,194,658528,24.5,4.5,5.44,4,split
z11200,tile_y1344_x1792,11316,1802,1903,225,658546,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11309,1449,2213,204,656895,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11315,1723,1823,194,658528,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11298,1728,2237,59,658446,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11322,1729,1818,194,658528,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11270,1364,1860,10,656731,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11363,1823,1975,297,658282,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11312,1746,1858,297,658282,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11307,1493,2001,171,658506,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11332,1792,1901,300,658586,24.5,4.5,5.44,5,split
z11200,tile_y1344_x1792,11298,1542,2243,56,656875,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11322,1829,1896,229,658549,24.5,4.5,5.44,4,split
z11200,tile_y1344_x1792,11434,1830,1806,144,658358,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11298,1521,2233,56,656875,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11318,1787,1919,225,658546,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11316,1756,1872,223,658276,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11320,1841,1906,236,658552,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11336,1837,1914,246,658559,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11307,1629,2115,185,658520,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11313,1820,1944,236,658552,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11313,1782,1848,222,658276,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11314,1785,1853,222,658276,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11309,1456,2194,204,656895,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11335,1840,1917,246,658559,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11326,1801,1947,297,658282,24.5,4.5,5.44,3,split
z11200,tile_y1344_x1792,11312,1802,1863,222,658276,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11290,1667,2149,159,656551,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11317,1744,1924,215,658541,24.5,4.5,5.44,2,split
z11200,tile_y1344_x1792,11317,1838,1890,236,658552,24.5,4.5,5.44,4,split
z11200,tile_y1344_x1792,11309,1405,2192,204,656895,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11350,1830,1868,297,658282,24.5,4.5,5.44,1,fused
z11200,tile_y1344_x1792,11350,1775,1854,297,658282,24.5,4.5,5.44,2,split
z4480,tile_y1792_x1344,4542,2268,1725,2352,296893,24.5,4.5,5.44,1,fused
z4480,tile_y1792_x1344,4599,2135,1581,2789,298286,24.5,4.5,5.44,2,split
z4480,tile_y1792_x1344,4529,2078,1668,2657,286428,24.5,4.5,5.44,3,split
z4480,tile_y1792_x1344,4534,2185,1830,2261,286982,24.5,4.5,5.44,3,split
z4480,tile_y1792_x1344,4501,2243,1575,2058,262591,24.5,4.5,5.44,2,split
z4480,tile_y1792_x1344,4651,1964,1770,931,297250,24.5,4.5,5.44,1,fused
z4480,tile_y1792_x1344,4595,2247,1669,3029,298461,24.5,4.5,5.44,2,split
z4480,tile_y1792_x1344,4685,2131,1738,3442,298774,24.5,4.5,5.44,4,split
z4480,tile_y1792_x1344,4534,2155,1769,2657,286428,24.5,4.5,5.44,2,split
z4480,tile_y1792_x1344,4707,2203,1744,3548,298854,24.5,4.5,5.44,2,split
z4480,tile_y1792_x1344,4637,2101,1557,3166,298567,24.5,4.5,5.44,2,split
z4480,tile_y1792_x1344,4661,1839,1516,796,223883,24.5,4.5,5.44,1,fused
z4480,tile_y1792_x1344,4568,2271,1502,2681,298203,24.5,4.5,5.44,4,split
z4480,tile_y1792_x1344,4517,2241,1613,2140,287224,24.5,4.5,5.44,3,split
z4480,tile_y1792_x1344,4530,1945,1723,2063,286034,24.5,4.5,5.44,2,split
z4480,tile_y1792_x1344,4599,2243,1758,2929,298389,24.5,4.5,5.44,2,split
z4480,tile_y1792_x1344,4690,1966,1702,931,297250,24.5,4.5,5.44,1,fused
z4480,tile_y1792_x1344,4505,2260,1627,2025,286201,24.5,4.5,5.44,3,split
z4480,tile_y1792_x1344,4530,2167,1802,2261,286982,24.5,4.5,5.44,2,split
z2240,tile_y1792_x1344,2268,2183,1575,1239,121319,19.0,3.5,5.43,3,split
z2240,tile_y1792_x1344,2298,1982,1400,346,140648,19.0,3.5,5.43,2,split
z2240,tile_y1792_x1344,2304,1949,1556,1551,141897,19.0,3.5,5.43,2,split
z2240,tile_y1792_x1344,2345,2135,1558,1911,142158,19.0,3.5,5.43,2,split
z2240,tile_y1792_x1344,2476,1992,1479,879,140686,19.0,3.5,5.43,1,fused
z8960,tile_y1344_x1792,9019,1662,1898,1352,444634,19.0,3.5,5.43,1,fused
z8960,tile_y1344_x1792,8996,1734,1835,1414,442680,19.0,3.5,5.43,3,split
z8960,tile_y1344_x1792,8974,1660,1943,1482,444553,19.0,3.5,5.43,2,split
z8960,tile_y1344_x1792,9160,1730,1876,2400,442680,19.0,3.5,5.43,1,fused
z8960,tile_y1344_x1792,8999,1425,2084,1529,455182,19.0,3.5,5.43,3,split
z8960,tile_y1344_x1792,9007,1530,1821,1603,454399,19.0,3.5,5.43,6,split
z8960,tile_y1344_x1792,8991,1529,1946,1503,443950,19.0,3.5,5.43,4,split
z8960,tile_y1344_x1792,9050,1368,1807,2035,452480,19.0,3.5,5.43,2,split
z4480,tile_y1344_x1792,4641,1613,1845,804,294342,13.5,2.5,5.4,1,fused
z4480,tile_y1344_x1792,4567,1394,1855,509,293626,13.5,2.5,5.4,1,fused
z4480,tile_y1344_x1792,4539,1358,2049,298,293658,13.5,2.5,5.4,1,fused
z4480,tile_y1344_x1792,4623,1432,1910,686,294769,13.5,2.5,5.4,1,fused
z4480,tile_y1344_x1792,4698,1625,1836,1002,294342,13.5,2.5,5.4,1,fused
z4480,tile_y1344_x1792,4695,1420,1888,942,294532,13.5,2.5,5.4,1,fused
z4480,tile_y1344_x1792,4593,1413,1837,382,281474,13.5,2.5,5.4,1,fused
z4480,tile_y1344_x1792,4700,1840,1833,952,223883,13.5,2.5,5.4,1,fused
z6720,tile_y1344_x1792,6734,1733,2158,24,364226,13.5,2.5,5.4,1,fused
z6720,tile_y1344_x1792,6909,1731,2181,236,223883,13.5,2.5,5.4,1,fused
z6720,tile_y1344_x1792,6943,1802,1936,287,223883,13.5,2.5,5.4,2,split
z6720,tile_y1344_x1792,6896,1751,1903,191,371119,13.5,2.5,5.4,1,fused
z6720,tile_y1344_x1792,6885,1723,2133,63,364221,13.5,2.5,5.4,1,fused
z6720,tile_y1344_x1792,6888,1720,2134,63,364221,13.5,2.5,5.4,1,fused
z6720,tile_y1344_x1792,6870,1778,1844,160,371042,13.5,2.5,5.4,1,fused
z6720,tile_y1344_x1792,6932,1772,1888,229,371376,13.5,2.5,5.4,1,fused
z6720,tile_y1344_x1792,6748,1581,1872,38,363935,13.5,2.5,5.4,1,fused
z6720,tile_y1792_x1344,6739,2104,1539,22,223883,13.5,2.5,5.4,1,fused
z6720,tile_y1792_x1344,6827,2206,1570,169,223883,13.5,2.5,5.4,1,fused
z6720,tile_y1792_x1344,6742,2255,1579,97,373399,13.5,2.5,5.4,1,fused
z6720,tile_y1792_x1344,6798,2279,1436,64,223883,13.5,2.5,5.4,1,fused
z6720,tile_y1792_x1344,6906,2275,1521,426,373516,13.5,2.5,5.4,1,fused
z6720,tile_y1792_x1344,6819,2256,1519,106,223883,13.5,2.5,5.4,1,fused
z8960,tile_y1792_x1344,9074,2153,1460,687,459288,21.5,4.0,5.38,2,split
z8960,tile_y1792_x1344,9161,2221,1629,2532,459592,21.5,4.0,5.38,2,split
z8960,tile_y1792_x1344,9090,2106,1375,1927,458286,21.5,4.0,5.38,1,fused
z8960,tile_y1792_x1344,9041,2019,1527,589,459220,21.5,4.0,5.38,1,fused
z11200,tile_y1344_x1792,11317,1791,1856,222,658276,24.0,4.5,5.33,2,split
z11200,tile_y1344_x1792,11327,1738,1889,297,658282,24.0,4.5,5.33,1,fused
z11200,tile_y1344_x1792,11288,1368,2113,159,656551,24.0,4.5,5.33,1,fused
z11200,tile_y1344_x1792,11311,1726,1849,239,658274,24.0,4.5,5.33,2,split
z11200,tile_y1344_x1792,11317,1738,1829,239,658274,24.0,4.5,5.33,3,split
z2240,tile_y1344_x1792,2385,1467,2227,828,120103,16.0,3.0,5.33,1,fused
z2240,tile_y1344_x1792,2292,1732,2151,73,127086,16.0,3.0,5.33,1,fused
z2240,tile_y1344_x1792,2322,1408,2136,399,138561,16.0,3.0,5.33,1,fused
z2240,tile_y1344_x1792,2303,1552,2106,40,120137,16.0,3.0,5.33,1,fused
z2240,tile_y1344_x1792,2358,1362,2225,828,120103,16.0,3.0,5.33,1,fused
z2240,tile_y1344_x1792,2471,1377,2282,995,134905,16.0,3.0,5.33,1,fused
z4480,tile_y1792_x1344,4543,2000,1760,33,286095,24.0,4.5,5.33,1,fused
z4480,tile_y1792_x1344,4611,2288,1601,3022,298455,24.0,4.5,5.33,2,split
z4480,tile_y1792_x1344,4562,2217,1627,2678,298202,24.0,4.5,5.33,4,split
z2240,tile_y1792_x1344,2369,2214,1635,365,131046,18.5,3.5,5.29,1,fused
z2240,tile_y1792_x1344,2470,2006,1674,879,140686,18.5,3.5,5.29,1,fused
z2240,tile_y1792_x1344,2334,1884,1585,2046,142263,18.5,3.5,5.29,2,split
z2240,tile_y1792_x1344,2432,2080,1673,797,130926,18.5,3.5,5.29,3,split
z2240,tile_y1792_x1344,2330,1978,1563,1781,142058,18.5,3.5,5.29,2,split
z2240,tile_y1792_x1344,2337,1908,1550,1872,142127,18.5,3.5,5.29,1,fused
z2240,tile_y1792_x1344,2403,2245,1544,700,141581,18.5,3.5,5.29,2,split
z2240,tile_y1792_x1344,2373,2126,1559,2073,142286,18.5,3.5,5.29,2,split
z8960,tile_y1344_x1792,9047,1388,1933,1823,452480,18.5,3.5,5.29,3,split
z8960,tile_y1344_x1792,9030,1580,1864,1861,454546,18.5,3.5,5.29,1,fused
z8960,tile_y1792_x1344,9062,1970,1741,137,449555,21.0,4.0,5.25,2,split
z8960,tile_y1792_x1344,9163,2146,1649,1173,459612,21.0,4.0,5.25,1,fused
z8960,tile_y1792_x1344,9184,2265,1483,2754,458662,21.0,4.0,5.25,3,split
z11200,tile_y1344_x1792,11323,1808,1929,225,658546,23.5,4.5,5.22,1,fused
z11200,tile_y1344_x1792,11328,1784,1907,300,658586,23.5,4.5,5.22,3,split
z11200,tile_y1344_x1792,11423,1776,1844,338,658174,23.5,4.5,5.22,1,fused
z11200,tile_y1344_x1792,11341,1828,1884,297,658282,23.5,4.5,5.22,1,fused
z11200,tile_y1344_x1792,11313,1813,2028,270,658072,23.5,4.5,5.22,1,fused
z11200,tile_y1344_x1792,11298,1390,2229,56,656875,23.5,4.5,5.22,1,fused
z11200,tile_y1344_x1792,11321,1755,1871,251,658282,23.5,4.5,5.22,3,split
z11200,tile_y1344_x1792,11355,1835,1822,324,658349,23.5,4.5,5.22,2,split
z11200,tile_y1344_x1792,11319,1814,1896,223,658276,23.5,4.5,5.22,4,split
z4480,tile_y1792_x1344,4535,2127,1659,2239,297909,23.5,4.5,5.22,3,split
z4480,tile_y1792_x1344,4500,1855,1440,130,223883,23.5,4.5,5.22,1,fused
z4480,tile_y1792_x1344,4671,2263,1622,3387,298735,23.5,4.5,5.22,4,split
z4480,tile_y1792_x1344,4606,2174,1638,2989,298434,23.5,4.5,5.22,3,split
z4480,tile_y1344_x1792,4576,1422,1855,382,281474,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4633,1458,1842,524,294274,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4670,1622,1848,895,294500,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4627,1672,2082,719,294783,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4583,1497,2251,712,294781,13.0,2.5,5.2,2,split
z4480,tile_y1344_x1792,4640,1667,1845,770,294396,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4719,1614,2243,985,294810,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4625,1743,1879,716,223883,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4548,1765,2069,65,283528,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4585,1752,2187,573,294702,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4547,1737,2150,50,283768,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4685,1674,2088,883,294832,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4503,1812,1856,77,282844,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4691,1403,1959,935,293684,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4599,1417,1845,382,281474,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4643,1639,2253,747,223883,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4580,1788,2260,292,223883,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4519,1642,2031,39,283751,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4502,1751,1811,106,282909,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4562,1666,2170,463,294646,13.0,2.5,5.2,2,split
z4480,tile_y1344_x1792,4549,1644,2275,376,294603,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4584,1696,1951,528,294678,13.0,2.5,5.2,2,split
z4480,tile_y1344_x1792,4611,1667,2251,681,294767,13.0,2.5,5.2,2,split
z4480,tile_y1344_x1792,4662,1484,1849,524,294274,13.0,2.5,5.2,2,split
z4480,tile_y1344_x1792,4682,1753,1979,981,294894,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4665,1498,2265,351,281642,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4534,1608,2265,25,283899,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4616,1650,2232,474,294651,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4612,1840,1974,717,223883,13.0,2.5,5.2,1,fused
z4480,tile_y1344_x1792,4597,1597,2112,615,294724,13.0,2.5,5.2,1,fused
z6720,tile_y1344_x1792,6888,1730,2132,63,364221,13.0,2.5,5.2,1,fused
z6720,tile_y1344_x1792,6928,1654,1864,241,371124,13.0,2.5,5.2,1,fused
z6720,tile_y1344_x1792,6753,1798,1942,25,364275,13.0,2.5,5.2,1,fused
z6720,tile_y1344_x1792,6883,1756,2043,82,223883,13.0,2.5,5.2,1,fused
z6720,tile_y1344_x1792,6899,1669,2032,241,371124,13.0,2.5,5.2,1,fused
z6720,tile_y1344_x1792,6884,1834,1984,650,371458,13.0,2.5,5.2,1,fused
