site_row,kind,slab,tile,gz,gy,gx,tier,in_bounds,was_mega,mega_size_frac,mega_size_vox
13505,control,z9856,tile_y1344_x2688,10030,1735,2913,2,1,0,0.0,0
13506,flagged,z9856,tile_y1344_x2688,10033,1641,2835,2,1,1,0.0993,882151
13506,control,z9856,tile_y1344_x2688,10033,1671,2835,2,1,1,0.0993,882151
13507,flagged,z9856,tile_y1344_x2688,10033,1779,2975,2,1,0,0.0,0
13507,control,z9856,tile_y1344_x2688,10033,1809,2975,2,1,0,0.0,0
13508,flagged,z9856,tile_y1344_x2688,10035,1618,2750,2,1,1,0.0329,292479
13508,control,z9856,tile_y1344_x2688,10035,1648,2750,2,1,0,0.0,0
13509,flagged,z9856,tile_y1344_x2688,10038,1695,2782,2,1,1,0.0993,882151
13509,control,z9856,tile_y1344_x2688,10038,1725,2782,2,1,0,0.0,0
13511,flagged,z9856,tile_y1344_x2688,10045,1597,2835,2,1,1,0.0993,882151
13511,control,z9856,tile_y1344_x2688,10045,1627,2835,2,1,1,0.0993,882151
13512,flagged,z9856,tile_y1344_x2688,10045,1729,3031,2,1,0,0.0,0
13512,control,z9856,tile_y1344_x2688,10045,1759,3031,2,1,0,0.0,0
13513,flagged,z9856,tile_y1344_x2688,10046,1668,2724,2,1,1,0.0993,882151
13513,control,z9856,tile_y1344_x2688,10046,1698,2724,2,1,0,0.0,0
13514,flagged,z9856,tile_y1344_x2688,10048,1701,2837,2,1,1,0.0993,882151
13514,control,z9856,tile_y1344_x2688,10048,1731,2837,2,1,0,0.0,0
13515,flagged,z9856,tile_y1344_x2688,10049,1664,2800,2,1,1,0.0993,882151
13515,control,z9856,tile_y1344_x2688,10049,1694,2800,2,1,0,0.0,0
13516,flagged,z9856,tile_y1344_x2688,10052,1644,2820,2,1,1,0.0993,882151
13516,control,z9856,tile_y1344_x2688,10052,1674,2820,2,1,1,0.0993,882151
13517,flagged,z9856,tile_y1344_x2688,10052,1725,2914,2,1,0,0.0,0
13517,control,z9856,tile_y1344_x2688,10052,1755,2914,2,1,0,0.0,0
13518,flagged,z9856,tile_y1344_x2688,10053,1645,2727,2,1,0,0.0,0
13518,control,z9856,tile_y1344_x2688,10053,1675,2727,2,1,1,0.0993,882151
13519,flagged,z9856,tile_y1344_x2688,10053,1810,2955,2,1,1,0.0548,486780
13519,control,z9856,tile_y1344_x2688,10053,1840,2955,2,1,0,0.0,0
13520,flagged,z9856,tile_y1344_x2688,10053,1820,2781,2,1,0,0.0,0
13520,control,z9856,tile_y1344_x2688,10053,1850,2781,2,1,0,0.0,0
13521,flagged,z9856,tile_y1344_x2688,10055,1745,2993,2,1,1,0.0588,522173
13521,control,z9856,tile_y1344_x2688,10055,1775,2993,2,1,0,0.0,0
13522,flagged,z9856,tile_y1344_x2688,10060,1694,2795,2,1,1,0.0993,882151
13522,control,z9856,tile_y1344_x2688,10060,1724,2795,2,1,0,0.0,0
13523,flagged,z9856,tile_y1344_x2688,10060,1729,2857,2,1,1,0.0993,882151
13523,control,z9856,tile_y1344_x2688,10060,1759,2857,2,1,0,0.0,0
13524,flagged,z9856,tile_y1344_x2688,10062,1718,2945,2,1,1,0.0588,522173
13524,control,z9856,tile_y1344_x2688,10062,1748,2945,2,1,1,0.0588,522173
13525,flagged,z9856,tile_y1344_x2688,10077,1709,2996,1,1,1,0.0588,522173
13525,control,z9856,tile_y1344_x2688,10077,1739,2996,1,1,0,0.0,0
13526,flagged,z9856,tile_y1344_x2688,10077,1714,2897,2,1,0,0.0,0
13526,control,z9856,tile_y1344_x2688,10077,1744,2897,2,1,0,0.0,0
13840,flagged,z9856,tile_y1792_x2240,9989,1994,2677,2,1,0,0.0,0
13840,control,z9856,tile_y1792_x2240,9989,2024,2677,2,1,0,0.0,0
13846,flagged,z9856,tile_y1792_x2240,10010,1983,2594,2,1,0,0.0,0
13846,control,z9856,tile_y1792_x2240,10010,2013,2594,2,1,0,0.0,0
13848,flagged,z9856,tile_y1792_x2240,10016,2038,2634,2,1,0,0.0,0
13848,control,z9856,tile_y1792_x2240,10016,2068,2634,2,0,0,0.0,0
13849,flagged,z9856,tile_y1792_x2240,10018,1834,2654,2,1,1,0.0384,341199
13849,control,z9856,tile_y1792_x2240,10018,1864,2654,2,1,0,0.0,0
13850,flagged,z9856,tile_y1792_x2240,10020,1884,2691,2,1,0,0.0,0
13850,control,z9856,tile_y1792_x2240,10020,1914,2691,2,1,0,0.0,0
13851,flagged,z9856,tile_y1792_x2240,10023,2026,2681,2,1,0,0.0,0
13851,control,z9856,tile_y1792_x2240,10023,2056,2681,2,0,0,0.0,0
13853,flagged,z9856,tile_y1792_x2240,10030,2042,2576,2,1,0,0.0,0
13853,control,z9856,tile_y1792_x2240,10030,2072,2576,2,0,0,0.0,0
13855,flagged,z9856,tile_y1792_x2240,10039,1861,2716,2,1,0,0.0,0
13855,control,z9856,tile_y1792_x2240,10039,1891,2716,2,1,1,0.0606,538340
13856,flagged,z9856,tile_y1792_x2240,10040,1852,2663,2,1,0,0.0,0
13856,control,z9856,tile_y1792_x2240,10040,1882,2663,2,1,0,0.0,0
13857,flagged,z9856,tile_y1792_x2240,10044,1826,2708,2,1,0,0.0,0
13857,control,z9856,tile_y1792_x2240,10044,1856,2708,2,1,0,0.0,0
13858,flagged,z9856,tile_y1792_x2240,10046,1886,2662,2,1,0,0.0,0
13858,control,z9856,tile_y1792_x2240,10046,1916,2662,2,1,1,0.0606,538340
13859,flagged,z9856,tile_y1792_x2240,10046,2047,2659,2,1,0,0.0,0
13859,control,z9856,tile_y1792_x2240,10046,2077,2659,2,0,0,0.0,0
13862,flagged,z9856,tile_y1792_x2240,10051,2015,2674,2,1,0,0.0,0
13862,control,z9856,tile_y1792_x2240,10051,2045,2674,2,1,0,0.0,0
13864,flagged,z9856,tile_y1792_x2240,10061,1984,2622,2,1,1,0.0606,538340
13864,control,z9856,tile_y1792_x2240,10061,2014,2622,2,1,0,0.0,0
13867,flagged,z9856,tile_y1792_x2240,10071,1997,2592,2,1,0,0.0,0
13867,control,z9856,tile_y1792_x2240,10071,2027,2592,2,1,0,0.0,0
13870,flagged,z9856,tile_y1792_x2240,10078,1923,2634,2,1,1,0.0606,538340
13870,control,z9856,tile_y1792_x2240,10078,1953,2634,2,1,0,0.0,0
13934,flagged,z9856,tile_y1792_x2688,9985,2037,2896,2,1,0,0.0,0
13934,control,z9856,tile_y1792_x2688,9985,2067,2896,2,0,0,0.0,0
13935,flagged,z9856,tile_y1792_x2688,9986,1825,2859,2,1,0,0.0,0
13935,control,z9856,tile_y1792_x2688,9986,1855,2859,2,1,0,0.0,0
13936,flagged,z9856,tile_y1792_x2688,9986,1985,2749,2,1,0,0.0,0
13936,control,z9856,tile_y1792_x2688,9986,2015,2749,2,1,0,0.0,0
13939,flagged,z9856,tile_y1792_x2688,9988,1857,2901,1,1,1,0.0548,486780
13939,control,z9856,tile_y1792_x2688,9988,1887,2901,1,1,0,0.0,0
13940,flagged,z9856,tile_y1792_x2688,9991,1825,2919,2,1,1,0.0548,486780
13940,control,z9856,tile_y1792_x2688,9991,1855,2919,2,1,1,0.0548,486780
13942,flagged,z9856,tile_y1792_x2688,9994,1845,2977,2,1,1,0.0548,486780
13942,control,z9856,tile_y1792_x2688,9994,1875,2977,2,1,0,0.0,0
13943,flagged,z9856,tile_y1792_x2688,9997,1838,2885,2,1,1,0.0548,486780
13943,control,z9856,tile_y1792_x2688,9997,1868,2885,2,1,0,0.0,0
13944,flagged,z9856,tile_y1792_x2688,10000,1846,2780,2,1,0,0.0,0
13944,control,z9856,tile_y1792_x2688,10000,1876,2780,2,1,0,0.0,0
13945,flagged,z9856,tile_y1792_x2688,10004,1827,2754,2,1,0,0.0,0
13945,control,z9856,tile_y1792_x2688,10004,1857,2754,2,1,0,0.0,0
13948,flagged,z9856,tile_y1792_x2688,10009,1896,2817,2,1,0,0.0,0
13948,control,z9856,tile_y1792_x2688,10009,1926,2817,2,1,0,0.0,0
13949,flagged,z9856,tile_y1792_x2688,10012,1851,2821,2,1,1,0.0548,486780
13949,control,z9856,tile_y1792_x2688,10012,1881,2821,2,1,0,0.0,0
13950,flagged,z9856,tile_y1792_x2688,10012,2044,2890,2,1,0,0.0,0
13950,control,z9856,tile_y1792_x2688,10012,2074,2890,2,0,0,0.0,0
13951,flagged,z9856,tile_y1792_x2688,10015,1865,2900,2,1,0,0.0,0
13951,control,z9856,tile_y1792_x2688,10015,1895,2900,2,1,0,0.0,0
13954,flagged,z9856,tile_y1792_x2688,10023,1946,2951,2,1,0,0.0,0
13954,control,z9856,tile_y1792_x2688,10023,1976,2951,2,1,0,0.0,0
13955,flagged,z9856,tile_y1792_x2688,10024,1824,2855,2,1,0,0.0,0
13955,control,z9856,tile_y1792_x2688,10024,1854,2855,2,1,0,0.0,0
13956,flagged,z9856,tile_y1792_x2688,10028,1895,2869,2,1,0,0.0,0
13956,control,z9856,tile_y1792_x2688,10028,1925,2869,2,1,0,0.0,0
13958,flagged,z9856,tile_y1792_x2688,10035,1931,2752,2,1,0,0.0,0
13958,control,z9856,tile_y1792_x2688,10035,1961,2752,2,1,0,0.0,0
13959,flagged,z9856,tile_y1792_x2688,10042,1899,2841,2,1,0,0.0,0
13959,control,z9856,tile_y1792_x2688,10042,1929,2841,2,1,0,0.0,0
13961,flagged,z9856,tile_y1792_x2688,10047,1838,2771,2,1,0,0.0,0
13961,control,z9856,tile_y1792_x2688,10047,1868,2771,2,1,0,0.0,0
13963,flagged,z9856,tile_y1792_x2688,10050,1977,2851,1,1,0,0.0,0
13963,control,z9856,tile_y1792_x2688,10050,2007,2851,1,1,0,0.0,0
13964,flagged,z9856,tile_y1792_x2688,10051,2026,2756,2,1,0,0.0,0
13964,control,z9856,tile_y1792_x2688,10051,2056,2756,2,0,0,0.0,0
13967,flagged,z9856,tile_y1792_x2688,10061,1845,2790,2,1,0,0.0,0
13967,control,z9856,tile_y1792_x2688,10061,1875,2790,2,1,0,0.0,0
3372,flagged,z2016,tile_y1344_x2240,2096,1463,2475,1,1,0,0.0,0
3372,control,z2016,tile_y1344_x2240,2096,1493,2475,1,1,0,0.0,0
3519,flagged,z2016,tile_y896_x1792,2065,1072,2053,2,1,1,0.033,265632
3519,control,z2016,tile_y896_x1792,2065,1102,2053,2,1,0,0.0,0
3521,flagged,z2016,tile_y896_x1792,2066,1050,2085,2,1,0,0.0,0
3521,control,z2016,tile_y896_x1792,2066,1080,2085,2,1,0,0.0,0
3524,flagged,z2016,tile_y896_x1792,2070,1172,2137,2,1,0,0.0,0
3524,control,z2016,tile_y896_x1792,2070,1202,2137,2,1,0,0.0,0
3525,flagged,z2016,tile_y896_x1792,2074,1103,2114,2,1,0,0.0,0
3525,control,z2016,tile_y896_x1792,2074,1133,2114,2,1,0,0.0,0
3531,flagged,z2016,tile_y896_x1792,2085,1030,2209,1,1,0,0.0,0
3531,control,z2016,tile_y896_x1792,2085,1060,2209,1,1,0,0.0,0
3532,flagged,z2016,tile_y896_x1792,2089,1030,2160,2,1,0,0.0,0
3532,control,z2016,tile_y896_x1792,2089,1060,2160,2,1,0,0.0,0
3534,flagged,z2016,tile_y896_x1792,2093,1234,2231,2,1,0,0.0,0
3534,control,z2016,tile_y896_x1792,2093,1264,2231,2,1,1,0.0953,767175
3536,flagged,z2016,tile_y896_x1792,2101,1096,2131,2,1,0,0.0,0
3536,control,z2016,tile_y896_x1792,2101,1126,2131,2,1,0,0.0,0
3537,flagged,z2016,tile_y896_x1792,2101,1097,2136,2,1,0,0.0,0
3537,control,z2016,tile_y896_x1792,2101,1127,2136,2,1,0,0.0,0
3538,flagged,z2016,tile_y896_x1792,2101,1136,2168,2,1,0,0.0,0
3538,control,z2016,tile_y896_x1792,2101,1166,2168,2,1,0,0.0,0
3539,flagged,z2016,tile_y896_x1792,2107,1091,2141,2,1,0,0.0,0
3539,control,z2016,tile_y896_x1792,2107,1121,2141,2,1,0,0.0,0
3541,flagged,z2016,tile_y896_x1792,2114,1076,2128,2,1,1,0.033,265632
3541,control,z2016,tile_y896_x1792,2114,1106,2128,2,1,0,0.0,0
3543,flagged,z2016,tile_y896_x1792,2117,1172,2183,2,1,0,0.0,0
3543,control,z2016,tile_y896_x1792,2117,1202,2183,2,1,0,0.0,0
3544,flagged,z2016,tile_y896_x1792,2126,1318,2213,2,1,0,0.0,0
3544,control,z2016,tile_y896_x1792,2126,1348,2213,2,1,0,0.0,0
3546,flagged,z2016,tile_y896_x1792,2128,1031,2215,2,1,0,0.0,0
3546,control,z2016,tile_y896_x1792,2128,1061,2215,2,1,0,0.0,0
3547,flagged,z2016,tile_y896_x1792,2128,1034,2191,2,1,0,0.0,0
3547,control,z2016,tile_y896_x1792,2128,1064,2191,2,1,0,0.0,0
3549,flagged,z2016,tile_y896_x1792,2130,1214,2064,2,1,0,0.0,0
3549,control,z2016,tile_y896_x1792,2130,1244,2064,2,1,0,0.0,0
3550,flagged,z2016,tile_y896_x1792,2140,1216,2217,2,1,1,0.0953,767175
3550,control,z2016,tile_y896_x1792,2140,1246,2217,2,1,0,0.0,0
3551,flagged,z2016,tile_y896_x1792,2142,1098,2175,2,1,0,0.0,0
3551,control,z2016,tile_y896_x1792,2142,1128,2175,2,1,0,0.0,0
3552,flagged,z2016,tile_y896_x1792,2145,1036,2167,1,1,0,0.0,0
3552,control,z2016,tile_y896_x1792,2145,1066,2167,1,1,0,0.0,0
3553,flagged,z2016,tile_y896_x1792,2145,1185,2224,2,1,0,0.0,0
3553,control,z2016,tile_y896_x1792,2145,1215,2224,2,1,0,0.0,0
3554,flagged,z2016,tile_y896_x1792,2146,1057,2121,2,1,1,0.033,265632
3554,control,z2016,tile_y896_x1792,2146,1087,2121,2,1,0,0.0,0
3559,flagged,z2016,tile_y896_x1792,2149,1208,2204,2,1,0,0.0,0
3559,control,z2016,tile_y896_x1792,2149,1238,2204,2,1,0,0.0,0
3561,flagged,z2016,tile_y896_x1792,2154,1069,2187,2,1,0,0.0,0
3561,control,z2016,tile_y896_x1792,2154,1099,2187,2,1,0,0.0,0
3562,flagged,z2016,tile_y896_x1792,2159,1046,2249,2,1,0,0.0,0
3562,control,z2016,tile_y896_x1792,2159,1076,2249,2,1,0,0.0,0
3563,flagged,z2016,tile_y896_x1792,2164,1048,2224,2,1,0,0.0,0
3563,control,z2016,tile_y896_x1792,2164,1078,2224,2,1,0,0.0,0
3564,flagged,z2016,tile_y896_x1792,2165,1316,2268,2,1,0,0.0,0
3564,control,z2016,tile_y896_x1792,2165,1346,2268,2,1,0,0.0,0
3565,flagged,z2016,tile_y896_x1792,2169,1110,2134,2,1,0,0.0,0
3565,control,z2016,tile_y896_x1792,2169,1140,2134,2,1,0,0.0,0
3567,flagged,z2016,tile_y896_x1792,2175,1057,2180,2,1,0,0.0,0
3567,control,z2016,tile_y896_x1792,2175,1087,2180,2,1,0,0.0,0
3581,flagged,z2016,tile_y896_x2240,2052,1084,2312,2,1,0,0.0,0
3581,control,z2016,tile_y896_x2240,2052,1114,2312,2,1,0,0.0,0
3582,flagged,z2016,tile_y896_x2240,2071,1285,2377,2,1,0,0.0,0
3582,control,z2016,tile_y896_x2240,2071,1315,2377,2,1,0,0.0,0
3583,flagged,z2016,tile_y896_x2240,2096,1165,2354,1,1,1,0.0953,767175
3583,control,z2016,tile_y896_x2240,2096,1195,2354,1,1,0,0.0,0
3584,flagged,z2016,tile_y896_x2240,2097,1137,2380,2,1,1,0.0953,767175
3584,control,z2016,tile_y896_x2240,2097,1167,2380,2,1,0,0.0,0
3585,flagged,z2016,tile_y896_x2240,2097,1329,2311,2,1,0,0.0,0
3585,control,z2016,tile_y896_x2240,2097,1359,2311,2,1,0,0.0,0
3586,flagged,z2016,tile_y896_x2240,2098,1348,2288,2,1,0,0.0,0
3586,control,z2016,tile_y896_x2240,2098,1378,2288,2,1,0,0.0,0
3587,flagged,z2016,tile_y896_x2240,2099,1126,2307,2,1,1,0.0953,767175
3587,control,z2016,tile_y896_x2240,2099,1156,2307,2,1,0,0.0,0
3588,flagged,z2016,tile_y896_x2240,2099,1137,2292,2,1,0,0.0,0
3588,control,z2016,tile_y896_x2240,2099,1167,2292,2,1,0,0.0,0
3589,flagged,z2016,tile_y896_x2240,2099,1290,2361,2,1,0,0.0,0
3589,control,z2016,tile_y896_x2240,2099,1320,2361,2,1,0,0.0,0
3590,flagged,z2016,tile_y896_x2240,2102,1094,2417,2,1,1,0.0953,767175
3590,control,z2016,tile_y896_x2240,2102,1124,2417,2,1,0,0.0,0
3591,flagged,z2016,tile_y896_x2240,2102,1267,2340,2,1,0,0.0,0
3591,control,z2016,tile_y896_x2240,2102,1297,2340,2,1,0,0.0,0
3592,flagged,z2016,tile_y896_x2240,2105,1323,2273,2,1,0,0.0,0
3592,control,z2016,tile_y896_x2240,2105,1353,2273,2,1,0,0.0,0
3593,flagged,z2016,tile_y896_x2240,2107,1133,2417,1,1,1,0.0953,767175
3593,control,z2016,tile_y896_x2240,2107,1163,2417,1,1,0,0.0,0
3594,flagged,z2016,tile_y896_x2240,2107,1349,2493,2,1,0,0.0,0
3594,control,z2016,tile_y896_x2240,2107,1379,2493,2,1,0,0.0,0
3595,flagged,z2016,tile_y896_x2240,2108,1337,2337,2,1,0,0.0,0
3595,control,z2016,tile_y896_x2240,2108,1367,2337,2,1,0,0.0,0
3596,flagged,z2016,tile_y896_x2240,2109,1067,2312,2,1,1,0.0953,767175
3596,control,z2016,tile_y896_x2240,2109,1097,2312,2,1,0,0.0,0
3597,flagged,z2016,tile_y896_x2240,2110,1125,2362,1,1,1,0.0953,767175
3597,control,z2016,tile_y896_x2240,2110,1155,2362,1,1,1,0.0953,767175
3598,flagged,z2016,tile_y896_x2240,2110,1352,2383,2,1,0,0.0,0
3598,control,z2016,tile_y896_x2240,2110,1382,2383,2,1,0,0.0,0
3599,flagged,z2016,tile_y896_x2240,2111,1177,2439,2,1,1,0.0953,767175
3599,control,z2016,tile_y896_x2240,2111,1207,2439,2,1,0,0.0,0
3600,flagged,z2016,tile_y896_x2240,2112,1136,2361,2,1,1,0.0953,767175
3600,control,z2016,tile_y896_x2240,2112,1166,2361,2,1,0,0.0,0
3601,flagged,z2016,tile_y896_x2240,2115,1106,2345,2,1,0,0.0,0
3601,control,z2016,tile_y896_x2240,2115,1136,2345,2,1,0,0.0,0
3602,flagged,z2016,tile_y896_x2240,2115,1263,2305,2,1,0,0.0,0
3602,control,z2016,tile_y896_x2240,2115,1293,2305,2,1,0,0.0,0
3603,flagged,z2016,tile_y896_x2240,2116,1321,2362,2,1,0,0.0,0
3603,control,z2016,tile_y896_x2240,2116,1351,2362,2,1,0,0.0,0
3604,flagged,z2016,tile_y896_x2240,2116,1362,2406,2,1,0,0.0,0
3604,control,z2016,tile_y896_x2240,2116,1392,2406,2,1,0,0.0,0
3605,flagged,z2016,tile_y896_x2240,2118,1357,2361,1,1,0,0.0,0
3605,control,z2016,tile_y896_x2240,2118,1387,2361,1,1,0,0.0,0
3606,flagged,z2016,tile_y896_x2240,2120,1229,2441,2,1,0,0.0,0
3606,control,z2016,tile_y896_x2240,2120,1259,2441,2,1,0,0.0,0
3608,flagged,z2016,tile_y896_x2240,2121,1293,2401,2,1,0,0.0,0
3608,control,z2016,tile_y896_x2240,2121,1323,2401,2,1,0,0.0,0
3609,flagged,z2016,tile_y896_x2240,2124,1099,2302,2,1,0,0.0,0
3609,control,z2016,tile_y896_x2240,2124,1129,2302,2,1,0,0.0,0
3610,flagged,z2016,tile_y896_x2240,2125,1174,2417,2,1,1,0.0953,767175
3610,control,z2016,tile_y896_x2240,2125,1204,2417,2,1,0,0.0,0
3611,flagged,z2016,tile_y896_x2240,2128,1075,2301,2,1,0,0.0,0
3611,control,z2016,tile_y896_x2240,2128,1105,2301,2,1,0,0.0,0
3612,flagged,z2016,tile_y896_x2240,2133,1183,2370,2,1,0,0.0,0
3612,control,z2016,tile_y896_x2240,2133,1213,2370,2,1,0,0.0,0
3613,flagged,z2016,tile_y896_x2240,2133,1188,2344,2,1,0,0.0,0
3613,control,z2016,tile_y896_x2240,2133,1218,2344,2,1,0,0.0,0
3614,flagged,z2016,tile_y896_x2240,2134,1128,2293,2,1,0,0.0,0
3614,control,z2016,tile_y896_x2240,2134,1158,2293,2,1,0,0.0,0
3615,flagged,z2016,tile_y896_x2240,2134,1241,2452,1,1,0,0.0,0
3615,control,z2016,tile_y896_x2240,2134,1271,2452,1,1,0,0.0,0
3616,flagged,z2016,tile_y896_x2240,2139,1187,2274,2,1,1,0.0953,767175
3616,control,z2016,tile_y896_x2240,2139,1217,2274,2,1,0,0.0,0
3617,flagged,z2016,tile_y896_x2240,2140,1271,2382,2,1,0,0.0,0
3617,control,z2016,tile_y896_x2240,2140,1301,2382,2,1,0,0.0,0
3618,flagged,z2016,tile_y896_x2240,2140,1308,2491,2,1,0,0.0,0
3618,control,z2016,tile_y896_x2240,2140,1338,2491,2,1,0,0.0,0
3619,flagged,z2016,tile_y896_x2240,2143,1298,2342,2,1,0,0.0,0
3619,control,z2016,tile_y896_x2240,2143,1328,2342,2,1,0,0.0,0
3620,flagged,z2016,tile_y896_x2240,2143,1306,2414,2,1,0,0.0,0
3620,control,z2016,tile_y896_x2240,2143,1336,2414,2,1,0,0.0,0
3621,flagged,z2016,tile_y896_x2240,2147,1354,2450,2,1,0,0.0,0
3621,control,z2016,tile_y896_x2240,2147,1384,2450,2,1,0,0.0,0
3622,flagged,z2016,tile_y896_x2240,2148,1121,2460,2,1,1,0.0953,767175
3622,control,z2016,tile_y896_x2240,2148,1151,2460,2,1,1,0.0953,767175
3623,flagged,z2016,tile_y896_x2240,2148,1265,2412,2,1,0,0.0,0
3623,control,z2016,tile_y896_x2240,2148,1295,2412,2,1,0,0.0,0
3624,flagged,z2016,tile_y896_x2240,2149,1131,2413,2,1,0,0.0,0
3624,control,z2016,tile_y896_x2240,2149,1161,2413,2,1,0,0.0,0
3625,flagged,z2016,tile_y896_x2240,2151,1063,2275,2,1,0,0.0,0
3625,control,z2016,tile_y896_x2240,2151,1093,2275,2,1,0,0.0,0
3626,flagged,z2016,tile_y896_x2240,2152,1051,2398,2,1,0,0.0,0
3626,control,z2016,tile_y896_x2240,2152,1081,2398,2,1,1,0.0953,767175
3627,flagged,z2016,tile_y896_x2240,2154,1127,2406,1,1,0,0.0,0
3627,control,z2016,tile_y896_x2240,2154,1157,2406,1,1,0,0.0,0
3628,flagged,z2016,tile_y896_x2240,2155,1247,2491,2,1,0,0.0,0
3628,control,z2016,tile_y896_x2240,2155,1277,2491,2,1,0,0.0,0
3629,flagged,z2016,tile_y896_x2240,2157,1159,2324,2,1,1,0.0953,767175
3629,control,z2016,tile_y896_x2240,2157,1189,2324,2,1,0,0.0,0
3630,flagged,z2016,tile_y896_x2240,2160,1051,2363,2,1,0,0.0,0
3630,control,z2016,tile_y896_x2240,2160,1081,2363,2,1,0,0.0,0
3631,flagged,z2016,tile_y896_x2240,2161,1120,2275,2,1,1,0.0953,767175
3631,control,z2016,tile_y896_x2240,2161,1150,2275,2,1,0,0.0,0
3632,flagged,z2016,tile_y896_x2240,2164,1160,2278,2,1,0,0.0,0
3632,control,z2016,tile_y896_x2240,2164,1190,2278,2,1,0,0.0,0
3633,flagged,z2016,tile_y896_x2240,2164,1368,2388,2,1,0,0.0,0
3633,control,z2016,tile_y896_x2240,2164,1398,2388,2,1,0,0.0,0
3634,flagged,z2016,tile_y896_x2240,2165,1051,2406,2,1,0,0.0,0
3634,control,z2016,tile_y896_x2240,2165,1081,2406,2,1,0,0.0,0
3635,flagged,z2016,tile_y896_x2240,2166,1276,2334,2,1,0,0.0,0
3635,control,z2016,tile_y896_x2240,2166,1306,2334,2,1,0,0.0,0
3636,flagged,z2016,tile_y896_x2240,2172,1204,2380,1,1,0,0.0,0
3636,control,z2016,tile_y896_x2240,2172,1234,2380,1,1,0,0.0,0
3637,flagged,z2016,tile_y896_x2240,2172,1212,2325,2,1,0,0.0,0
3637,control,z2016,tile_y896_x2240,2172,1242,2325,2,1,0,0.0,0
3638,flagged,z2016,tile_y896_x2240,2173,1172,2341,2,1,1,0.0953,767175
3638,control,z2016,tile_y896_x2240,2173,1202,2341,2,1,0,0.0,0
7361,flagged,z4032,tile_y1344_x1344,4108,1713,1503,1,1,0,0.0,0
7361,control,z4032,tile_y1344_x1344,4108,1743,1503,1,1,1,0.3232,2961210
7364,flagged,z4032,tile_y1344_x1344,4157,1815,1380,1,1,1,0.3232,2961210
7364,control,z4032,tile_y1344_x1344,4157,1845,1380,1,1,0,0.0,0
7365,flagged,z4032,tile_y1344_x1344,4167,1807,1383,1,1,1,0.3232,2961210
7365,control,z4032,tile_y1344_x1344,4167,1837,1383,1,1,0,0.0,0
7425,flagged,z4032,tile_y1344_x896,4096,1646,1132,2,1,0,0.0,0
7425,control,z4032,tile_y1344_x896,4096,1676,1132,2,1,0,0.0,0
7426,flagged,z4032,tile_y1344_x896,4096,1785,1257,2,1,1,0.3232,2961210
7426,control,z4032,tile_y1344_x896,4096,1815,1257,2,1,1,0.3232,2961210
7427,flagged,z4032,tile_y1344_x896,4099,1696,1333,2,1,0,0.0,0
7427,control,z4032,tile_y1344_x896,4099,1726,1333,2,1,0,0.0,0
7428,flagged,z4032,tile_y1344_x896,4099,1803,1222,2,1,0,0.0,0
7428,control,z4032,tile_y1344_x896,4099,1833,1222,2,1,1,0.3232,2961210
7429,flagged,z4032,tile_y1344_x896,4105,1656,1334,2,1,0,0.0,0
7429,control,z4032,tile_y1344_x896,4105,1686,1334,2,1,0,0.0,0
7430,flagged,z4032,tile_y1344_x896,4105,1759,1031,2,1,1,0.3232,2961210
7430,control,z4032,tile_y1344_x896,4105,1789,1031,2,1,0,0.0,0
7431,flagged,z4032,tile_y1344_x896,4106,1776,1088,2,1,0,0.0,0
7431,control,z4032,tile_y1344_x896,4106,1806,1088,2,1,0,0.0,0
7432,flagged,z4032,tile_y1344_x896,4107,1578,1055,2,1,0,0.0,0
7432,control,z4032,tile_y1344_x896,4107,1608,1055,2,1,0,0.0,0
7433,flagged,z4032,tile_y1344_x896,4107,1599,1090,2,1,0,0.0,0
7433,control,z4032,tile_y1344_x896,4107,1629,1090,2,1,0,0.0,0
7438,flagged,z4032,tile_y1344_x896,4117,1758,1108,2,1,0,0.0,0
7438,control,z4032,tile_y1344_x896,4117,1788,1108,2,1,0,0.0,0
7439,flagged,z4032,tile_y1344_x896,4117,1802,1032,2,1,1,0.3232,2961210
7439,control,z4032,tile_y1344_x896,4117,1832,1032,2,1,1,0.3232,2961210
7440,flagged,z4032,tile_y1344_x896,4117,1814,1084,2,1,1,0.3232,2961210
7440,control,z4032,tile_y1344_x896,4117,1844,1084,2,1,0,0.0,0
7443,flagged,z4032,tile_y1344_x896,4127,1720,1106,2,1,0,0.0,0
7443,control,z4032,tile_y1344_x896,4127,1750,1106,2,1,0,0.0,0
7444,flagged,z4032,tile_y1344_x896,4132,1728,1262,1,1,1,0.3232,2961210
7444,control,z4032,tile_y1344_x896,4132,1758,1262,1,1,0,0.0,0
7445,flagged,z4032,tile_y1344_x896,4135,1752,1216,2,1,0,0.0,0
7445,control,z4032,tile_y1344_x896,4135,1782,1216,2,1,0,0.0,0
7446,flagged,z4032,tile_y1344_x896,4137,1645,1106,2,1,0,0.0,0
7446,control,z4032,tile_y1344_x896,4137,1675,1106,2,1,0,0.0,0
7447,flagged,z4032,tile_y1344_x896,4137,1814,1103,2,1,0,0.0,0
7447,control,z4032,tile_y1344_x896,4137,1844,1103,2,1,1,0.3232,2961210
7448,flagged,z4032,tile_y1344_x896,4139,1712,1111,2,1,0,0.0,0
7448,control,z4032,tile_y1344_x896,4139,1742,1111,2,1,0,0.0,0
