slab,tile,gz,gy,gx,lz,ly,lx,orig_id,assigned_A,assigned_B,thickness_ratio,confidence,tier,decision,scorable,predicted_agreement,mass_context
z10080,tile_y1344_x1792,10265,1389,2175,185,45,383,1265,1395,1334,4.67,0.216,3,SPLIT,1,0.0521,0.77
z10080,tile_y1344_x1792,10265,1422,2240,185,78,448,1086,1545,1325,2.44,0.208,3,SPLIT,1,0.0929,0.8224
z10080,tile_y1344_x1792,10270,1576,2140,190,232,348,1459,1087,1349,1.78,0.137,3,SPLIT,1,0.1179,0.8409
z10080,tile_y1344_x1792,10285,1423,2092,205,79,300,1619,802,1517,3.11,0.433,3,SPLIT,1,0.3186,0.8884
z10080,tile_y1344_x1792,10285,1427,2195,205,83,403,1531,1502,1410,2.44,0.256,3,SPLIT,1,0.0596,0.7866
z10080,tile_y1344_x2240,10112,1666,2627,32,322,387,1790,1863,1798,3.43,0.551,3,SPLIT,1,0.0729,0.7466
z10080,tile_y1344_x2240,10114,1800,2555,34,456,315,1791,1918,1673,3.57,0.407,3,SPLIT,1,0.8482,0.9767
z10080,tile_y1344_x2240,10115,1704,2399,35,360,159,72,270,70,3.86,0.671,3,SPLIT,1,0.3293,0.8864
z10080,tile_y1344_x2240,10116,1689,2649,36,345,409,1803,1872,1738,2.57,0.396,3,SPLIT,1,0.1638,0.8409
z10080,tile_y1344_x2240,10118,1683,2451,38,339,211,225,226,118,2.29,0.328,3,SPLIT,0,,
z10080,tile_y1344_x2240,10118,1762,2605,38,418,365,1830,1706,1885,3.57,0.331,3,SPLIT,1,0.9465,1.1206
z10080,tile_y1344_x2240,10118,1805,2668,38,461,428,1706,261,81,2.43,0.367,3,SPLIT,1,0.1435,0.8174
z10080,tile_y1344_x2240,10122,1511,2282,42,167,42,33,30,20,2.14,0.151,3,SPLIT,1,0.0493,0.7425
z10080,tile_y1344_x2240,10124,1699,2380,44,355,140,70,288,237,5.86,0.212,3,SPLIT,1,0.395,0.8997
z10080,tile_y1344_x2240,10126,1745,2529,46,401,289,294,1876,340,2.0,0.214,3,SPLIT,1,0.0711,0.8162
z10080,tile_y1344_x2240,10127,1716,2282,47,372,42,1889,219,1894,2.29,0.233,3,SPLIT,1,0.5798,0.9787
z10080,tile_y1344_x2240,10129,1628,2292,49,284,52,1992,101,1984,3.29,0.382,3,SPLIT,1,0.1082,0.8242
z10080,tile_y1344_x2240,10136,1669,2318,56,325,78,1900,101,1881,2.0,0.432,3,SPLIT,0,,
z10080,tile_y1344_x2240,10138,1748,2450,58,404,210,349,72,328,2.29,0.117,3,SPLIT,1,0.2183,0.9203
z10080,tile_y1344_x2240,10139,1715,2587,59,371,347,1910,356,1909,2.14,0.402,3,SPLIT,1,0.1595,0.8242
z10080,tile_y1344_x2240,10154,1726,2505,74,382,265,455,480,508,2.57,0.172,3,SPLIT,0,,
z10080,tile_y1344_x2240,10155,1812,2550,75,468,310,1998,2046,290,2.86,0.243,3,SPLIT,0,,
z10080,tile_y1344_x2240,10156,1477,2274,76,133,34,463,458,213,2.43,0.644,3,SPLIT,1,0.0935,0.6694
z10080,tile_y1344_x2240,10159,1781,2366,79,437,126,1973,2011,2029,3.0,0.318,3,SPLIT,1,0.4431,0.9354
z10080,tile_y1344_x2240,10161,1630,2318,81,286,78,478,489,20,4.29,0.787,3,SPLIT,0,,
z10080,tile_y1344_x2240,10163,1431,2423,83,87,183,517,435,394,2.86,0.609,3,SPLIT,0,,
z10080,tile_y1344_x2240,10175,1527,2494,95,183,254,612,525,673,2.14,0.521,3,SPLIT,1,0.1114,0.8084
z10080,tile_y1344_x2240,10178,1451,2582,98,107,342,199,390,395,3.43,0.193,3,SPLIT,1,0.0512,0.6569
z10080,tile_y1344_x2240,10183,1546,2515,103,202,275,525,623,547,3.0,0.303,3,SPLIT,1,0.1207,0.8173
z10080,tile_y1344_x2240,10184,1588,2457,104,244,217,976,613,787,3.14,0.396,3,SPLIT,0,,
z10080,tile_y1344_x2240,10188,1651,2387,108,307,147,499,632,803,2.14,0.576,3,SPLIT,1,0.0485,0.7172
z10080,tile_y1344_x2240,10188,1673,2398,108,329,158,70,499,803,4.0,0.449,3,SPLIT,1,0.4602,0.9118
z10080,tile_y1344_x2240,10191,1551,2621,111,207,381,749,568,689,2.0,0.567,3,SPLIT,0,,
z10080,tile_y1344_x2240,10193,1611,2552,113,267,312,653,510,690,4.71,0.13,3,SPLIT,1,0.0659,0.7726
z10080,tile_y1344_x2240,10195,1761,2600,115,417,360,2234,2238,2168,3.71,0.288,3,SPLIT,1,0.731,0.9645
z10080,tile_y1344_x2240,10196,1456,2358,116,112,118,604,713,551,3.43,0.328,3,SPLIT,1,0.0842,0.7564
z10080,tile_y1344_x2240,10197,1710,2373,117,366,133,70,803,601,3.71,0.227,3,SPLIT,1,0.3696,0.9067
z10080,tile_y1344_x2240,10201,1807,2373,121,463,133,2219,559,752,2.29,0.354,3,SPLIT,1,0.1684,0.8355
z10080,tile_y1344_x2240,10203,1714,2540,123,370,300,2182,2194,2206,2.71,0.622,3,SPLIT,1,0.4187,0.8795
z10080,tile_y1344_x2240,10204,1732,2349,124,388,109,2178,2213,736,3.0,0.4,3,SPLIT,1,0.3227,0.8741
z10080,tile_y1344_x2240,10205,1492,2613,125,148,373,731,662,652,2.86,0.192,3,SPLIT,1,0.0717,0.684
z10080,tile_y1344_x2240,10207,1633,2566,127,289,326,750,653,717,2.43,0.674,3,SPLIT,0,,
z10080,tile_y1344_x2240,10207,1748,2280,127,404,40,737,726,692,2.14,0.378,3,SPLIT,1,0.0617,0.7474
z10080,tile_y1344_x2240,10208,1726,2338,128,382,98,742,2231,634,2.29,0.154,3,SPLIT,1,0.1325,0.8774
z10080,tile_y1344_x2240,10215,1782,2508,135,438,268,2335,2331,2290,3.0,0.299,3,SPLIT,1,0.7297,1.074
z10080,tile_y1344_x2240,10218,1788,2427,138,444,187,70,853,771,2.71,0.235,3,SPLIT,1,0.3117,0.886
z10080,tile_y1344_x2240,10228,1773,2627,148,429,387,816,840,766,2.57,0.367,3,SPLIT,1,0.3243,0.8708
z10080,tile_y1344_x2240,10230,1785,2457,150,441,217,817,831,771,2.71,0.317,3,SPLIT,1,0.3832,0.9024
z10080,tile_y1344_x2240,10231,1656,2648,151,312,408,903,843,2203,2.14,0.345,3,SPLIT,0,,
z10080,tile_y1344_x2240,10236,1454,2485,156,110,245,701,901,872,4.57,0.174,3,SPLIT,1,0.1873,0.8817
z10080,tile_y1344_x2240,10236,1755,2531,156,411,291,2335,2349,2331,4.14,0.553,3,SPLIT,1,0.2842,0.863
z10080,tile_y1344_x2240,10238,1800,2617,158,456,377,840,985,2234,3.71,0.114,3,SPLIT,1,0.2065,0.8758
z10080,tile_y1344_x2240,10239,1702,2608,159,358,368,814,838,903,2.0,0.254,3,SPLIT,1,0.0362,0.7236
z10080,tile_y1344_x2240,10241,1657,2618,161,313,378,965,760,894,2.29,0.654,3,SPLIT,1,0.066,0.7394
z10080,tile_y1344_x2240,10242,1701,2500,162,357,260,958,2335,976,2.57,0.341,3,SPLIT,1,0.5615,1.0089
z10080,tile_y1344_x2240,10242,1816,2649,162,472,409,566,967,840,2.14,0.638,3,SPLIT,1,0.4309,0.9147
z10080,tile_y1344_x2240,10249,1586,2615,169,242,375,733,942,628,3.0,0.186,3,SPLIT,1,0.0694,0.7869
z10080,tile_y1344_x2240,10249,1746,2532,169,402,292,2349,2335,2331,2.14,0.458,3,SPLIT,1,0.2414,0.8735
z10080,tile_y1344_x2240,10256,1602,2446,176,258,206,997,975,976,2.14,0.194,3,SPLIT,1,0.0361,0.7045
z10080,tile_y1344_x2240,10257,1609,2643,177,265,403,964,1068,1076,2.29,0.155,3,SPLIT,1,0.0925,0.8079
z10080,tile_y1344_x2240,10259,1651,2295,179,307,55,984,851,920,2.71,0.402,3,SPLIT,1,0.2961,0.8366
z10080,tile_y1344_x2240,10264,1660,2389,184,316,149,1002,966,796,3.14,0.415,3,SPLIT,1,0.3456,0.9107
z10080,tile_y1344_x2240,10266,1765,2457,186,421,217,1016,1036,1192,2.14,0.276,3,SPLIT,1,0.0777,0.8058
z10080,tile_y1344_x2240,10268,1796,2579,188,452,339,1035,1100,2347,3.86,0.207,3,SPLIT,1,0.0384,0.7516
z10080,tile_y1344_x2240,10271,1709,2592,191,365,352,1035,1038,1271,3.29,0.144,3,SPLIT,1,0.1342,0.8451
z10080,tile_y1344_x2240,10273,1434,2432,193,90,192,1161,974,701,2.29,0.318,3,SPLIT,0,,
z10080,tile_y1344_x2240,10277,1821,2695,197,477,455,2445,2403,2511,3.71,0.707,3,SPLIT,1,0.6761,0.9692
z10080,tile_y1344_x2240,10278,1426,2453,198,82,213,1195,1140,701,3.86,0.176,3,SPLIT,1,0.1402,0.8572
z10080,tile_y1344_x2240,10284,1740,2693,204,396,453,2543,1099,1190,3.29,0.107,3,SPLIT,1,0.4286,1.0482
z10080,tile_y1344_x2240,10286,1651,2391,206,307,151,796,1181,1152,3.14,0.105,3,SPLIT,1,0.168,0.9023
z10080,tile_y1344_x2240,10293,1767,2511,213,423,271,2524,2491,2587,3.29,0.185,3,SPLIT,1,0.6067,1.0433
z10080,tile_y1344_x2240,10295,1592,2619,215,248,379,1105,1348,1226,2.43,0.21,3,SPLIT,1,0.0938,0.7981
z10080,tile_y1344_x2240,10296,1446,2289,216,102,49,901,1237,1248,5.86,0.114,3,SPLIT,1,0.0403,0.8093
z10080,tile_y1344_x2240,10296,1482,2477,216,138,237,1141,1185,1293,5.86,0.33,3,SPLIT,1,0.3666,0.9177
z10080,tile_y1344_x2240,10298,1606,2315,218,262,75,1166,1250,1310,2.57,0.512,3,SPLIT,1,0.2995,0.8394
z10080,tile_y1344_x2240,10303,1500,2622,223,156,382,1330,1295,1005,3.14,0.429,3,SPLIT,1,0.3442,0.8773
z10080,tile_y1344_x2688,10113,1737,3003,33,393,315,1130,948,920,3.71,0.173,3,SPLIT,1,0.4512,0.9467
z10080,tile_y1344_x2688,10117,1510,2797,37,166,109,151,904,143,1.86,0.165,3,SPLIT,0,,
z10080,tile_y1344_x2688,10127,1796,2923,47,452,235,30,158,208,2.71,0.146,3,SPLIT,0,,
z10080,tile_y1344_x2688,10128,1800,2876,48,456,188,30,159,193,2.43,0.151,3,SPLIT,1,0.0731,0.734
z10080,tile_y1344_x2688,10133,1708,3005,53,364,317,1130,1008,142,2.57,0.412,3,SPLIT,1,0.1348,0.8504
z10080,tile_y1344_x2688,10135,1744,2910,55,400,222,977,1078,968,1.86,0.442,3,SPLIT,1,0.7341,0.9542
z10080,tile_y1344_x2688,10136,1684,2996,56,340,308,1130,1008,954,6.29,0.352,3,SPLIT,1,0.1708,0.8445
z10080,tile_y1344_x2688,10137,1640,2827,57,296,139,157,113,11,2.14,0.334,3,SPLIT,1,0.0699,0.8012
z10080,tile_y1344_x2688,10138,1694,2974,58,350,286,1130,1016,963,3.14,0.446,3,SPLIT,1,0.3391,0.8714
z10080,tile_y1344_x2688,10151,1630,2973,71,286,285,1130,228,258,3.14,0.292,3,SPLIT,1,0.2462,0.821
z10080,tile_y1344_x2688,10155,1460,2836,75,116,148,156,211,7,2.29,0.185,3,SPLIT,0,,
z10080,tile_y1344_x2688,10159,1687,2922,79,343,234,1237,1078,1087,4.43,0.236,3,SPLIT,1,0.9213,1.1165
z10080,tile_y1344_x2688,10159,1767,2913,79,423,225,243,1032,1014,2.43,0.456,3,SPLIT,1,0.6501,0.955
z10080,tile_y1344_x2688,10168,1472,2812,88,128,124,1029,904,254,2.29,0.374,3,SPLIT,1,0.0728,0.7834
z10080,tile_y1344_x2688,10170,1607,3001,90,263,313,258,305,241,3.0,0.788,3,SPLIT,1,0.092,0.745
z10080,tile_y1344_x2688,10170,1814,2828,90,470,140,267,159,277,4.43,0.186,3,SPLIT,1,0.0677,0.7121
z10080,tile_y1344_x2688,10177,1634,2963,97,290,275,1106,1160,1130,2.29,0.638,3,SPLIT,0,,
z10080,tile_y1344_x2688,10180,1519,3009,100,175,321,1143,1113,1484,4.0,0.365,3,SPLIT,1,0.4889,0.9318
z10080,tile_y1344_x2688,10185,1666,2935,105,322,247,1237,298,1178,1.86,0.303,3,SPLIT,1,0.6521,1.0118
z10080,tile_y1344_x2688,10185,1764,2855,105,420,167,293,313,336,2.43,0.252,3,SPLIT,1,0.0831,0.7931
z10080,tile_y1344_x2688,10187,1795,2825,107,451,137,293,159,333,2.14,0.306,3,SPLIT,1,0.0725,0.7136
z10080,tile_y1344_x2688,10192,1680,2889,112,336,201,1237,1224,1966,2.14,0.387,3,SPLIT,1,0.8409,0.9958
z10080,tile_y1344_x2688,10193,1766,2888,113,422,200,272,1131,370,2.57,0.478,3,SPLIT,1,0.5543,0.9202
z10080,tile_y1344_x2688,10194,1403,2864,114,59,176,339,1180,357,1.86,0.396,3,SPLIT,1,0.528,0.9223
z10080,tile_y1344_x2688,10198,1811,2832,118,467,144,267,314,333,3.14,0.202,3,SPLIT,1,0.0732,0.7797
z10080,tile_y1344_x2688,10201,1523,2804,121,179,116,1483,1214,1316,3.86,0.231,3,SPLIT,1,0.4135,0.92
z10080,tile_y1344_x2688,10210,1509,3000,130,165,312,1484,1315,1236,4.71,0.229,3,SPLIT,1,0.8189,1.0304
z10080,tile_y1344_x2688,10211,1503,2911,131,159,223,374,376,354,2.14,0.162,3,SPLIT,1,0.0603,0.749
z10080,tile_y1344_x2688,10216,1672,2926,136,328,238,1141,1409,1307,2.43,0.401,3,SPLIT,1,0.758,1.0257
z10080,tile_y1344_x2688,10216,1716,2905,136,372,217,1366,1385,1302,2.57,0.415,3,SPLIT,1,0.7662,1.0051
z10080,tile_y1344_x2688,10217,1655,3037,137,311,349,1783,344,358,3.43,0.364,3,SPLIT,1,0.8125,1.0987
z10080,tile_y1344_x2688,10221,1718,3023,141,374,335,1783,388,1287,2.86,0.315,3,SPLIT,1,0.4628,0.9232
z10080,tile_y1344_x2688,10221,1761,2911,141,417,223,389,272,379,2.0,0.325,3,SPLIT,1,0.1123,0.807
z10080,tile_y1344_x2688,10224,1735,2873,144,391,185,1366,1271,1437,4.0,0.299,3,SPLIT,1,0.8642,1.0593
z10080,tile_y1344_x2688,10224,1749,2838,144,405,150,1366,1314,1296,2.0,0.354,3,SPLIT,1,0.8237,1.0035
z10080,tile_y1344_x2688,10229,1475,2956,149,131,268,408,421,1475,1.86,0.128,3,SPLIT,0,,
z10080,tile_y1344_x2688,10229,1752,2883,149,408,195,272,1366,389,4.0,0.47,3,SPLIT,1,0.6197,0.9926
z10080,tile_y1344_x2688,10239,1704,2806,159,360,118,1530,196,1521,3.86,0.199,3,SPLIT,1,0.2594,0.8887
z10080,tile_y1344_x2688,10240,1385,2947,160,41,259,1456,1442,1524,4.0,0.489,3,SPLIT,1,0.8879,1.0867
z10080,tile_y1344_x2688,10245,1707,2801,165,363,113,196,1469,496,3.0,0.239,3,SPLIT,1,0.1209,0.8574
z10080,tile_y1344_x2688,10246,1425,2991,166,81,303,1475,1500,1576,6.0,0.422,3,SPLIT,1,0.3761,0.8763
z10080,tile_y1344_x2688,10249,1398,2770,169,54,82,1481,1473,445,2.0,0.562,3,SPLIT,1,0.0615,0.7778
z10080,tile_y1344_x2688,10250,1745,2883,170,401,195,1514,1470,1610,2.43,0.256,3,SPLIT,1,0.7102,1.0402
z10080,tile_y1344_x2688,10253,1720,2879,173,376,191,1523,1552,1559,2.0,0.235,3,SPLIT,1,0.6923,1.087
z10080,tile_y1344_x2688,10253,1758,2802,173,414,114,1447,1450,1458,4.0,0.569,3,SPLIT,1,0.6874,0.8959
z10080,tile_y1344_x2688,10254,1437,2896,174,93,208,1442,487,1917,3.71,0.376,3,SPLIT,1,0.8391,0.9546
z10080,tile_y1344_x2688,10257,1670,2837,177,326,149,1966,516,562,3.71,0.329,3,SPLIT,1,0.2292,0.8752
z10080,tile_y1344_x2688,10258,1422,2933,178,78,245,1596,506,1541,2.43,0.18,3,SPLIT,0,,
z10080,tile_y1344_x2688,10261,1469,2924,181,125,236,574,495,535,3.71,0.361,3,SPLIT,0,,
z10080,tile_y1344_x2688,10261,1695,3020,181,351,332,1783,1607,1913,3.86,0.568,3,SPLIT,1,0.6878,1.1007
z10080,tile_y1344_x2688,10263,1570,2910,183,226,222,1578,503,1777,2.71,0.285,3,SPLIT,1,0.3059,0.9294
z10080,tile_y1344_x2688,10264,1539,2860,184,195,172,520,1917,1966,2.14,0.225,3,SPLIT,1,0.1768,0.8701
z10080,tile_y1344_x2688,10265,1736,2806,185,392,118,1458,1513,1599,2.29,0.443,3,SPLIT,1,0.4336,0.936
z10080,tile_y1344_x2688,10266,1756,2847,186,412,159,560,551,524,2.29,0.236,3,SPLIT,1,0.1109,0.8117
z10080,tile_y1344_x2688,10271,1808,2730,191,464,42,1812,1611,1773,2.43,0.406,3,SPLIT,1,0.7873,0.9516
z10080,tile_y1344_x2688,10276,1546,2909,196,202,221,1776,1777,1941,3.43,0.541,3,SPLIT,0,,
z10080,tile_y1344_x2688,10282,1754,2725,202,410,37,582,1812,1732,3.71,0.186,3,SPLIT,1,0.3366,0.9355
z10080,tile_y1344_x2688,10283,1431,2887,203,87,199,1917,1693,585,2.71,0.247,3,SPLIT,1,0.8772,1.1332
z10080,tile_y1344_x2688,10283,1621,2882,203,277,194,1830,1863,1837,3.14,0.344,3,SPLIT,1,0.8013,1.0803
z10080,tile_y1344_x2688,10283,1727,2783,203,383,95,1804,1718,1458,3.71,0.523,3,SPLIT,1,0.3102,0.8637
z10080,tile_y1344_x2688,10287,1543,2956,207,199,268,552,1801,1829,2.0,0.561,3,SPLIT,1,0.1153,0.8125
z10080,tile_y1344_x2688,10288,1548,2913,208,204,225,1941,1776,1777,1.86,0.665,3,SPLIT,1,0.7696,0.9296
z10080,tile_y1344_x2688,10288,1823,2941,208,479,253,737,623,596,1.86,0.699,3,SPLIT,0,,
z10080,tile_y1344_x2688,10292,1435,2953,212,91,265,585,506,755,4.43,0.148,3,SPLIT,1,0.0972,0.8082
z10080,tile_y1344_x2688,10295,1761,2725,215,417,37,1879,1812,1832,3.29,0.414,3,SPLIT,1,0.9196,1.0138
z10080,tile_y1344_x2688,10295,1795,2908,215,451,220,640,686,1573,2.14,0.103,3,SPLIT,1,0.1775,0.892
z10080,tile_y1344_x2688,10296,1593,2767,216,249,79,796,701,648,1.86,0.275,3,SPLIT,0,,
z10080,tile_y1344_x2688,10298,1428,2869,218,84,181,1917,1873,1787,2.86,0.163,3,SPLIT,1,0.884,1.1216
z10080,tile_y1344_x2688,10298,1557,2734,218,213,46,634,742,648,1.86,0.217,3,SPLIT,1,0.1658,0.8869
z10080,tile_y1344_x2688,10298,1642,2988,218,298,300,2030,1760,170,4.0,0.778,3,SPLIT,0,,
z10080,tile_y1344_x2688,10299,1551,2753,219,207,65,642,634,820,3.71,0.148,3,SPLIT,1,0.1154,0.8715
z10080,tile_y1344_x2688,10299,1779,2748,219,435,60,745,1812,2000,3.29,0.22,3,SPLIT,1,0.6217,1.0654
z10080,tile_y1344_x2688,10300,1400,2876,220,56,188,1917,1910,1899,3.0,0.144,3,SPLIT,1,0.1764,0.8821
z10080,tile_y1344_x2688,10300,1693,2864,220,349,176,1929,691,1928,4.86,0.4,3,SPLIT,1,0.5006,0.8977
z10080,tile_y1344_x2688,10300,1708,2836,220,364,148,691,1815,652,2.14,0.102,3,SPLIT,1,0.1213,0.8438
z10080,tile_y1344_x2688,10303,1649,2786,223,305,98,1904,1994,1831,2.57,0.407,3,SPLIT,1,0.3924,0.8642
z10080,tile_y1344_x448,10113,1490,789,33,146,341,60,41,1945,3.6,0.17,3,SPLIT,1,0.1804,0.8858
z10080,tile_y1344_x448,10117,1542,756,37,198,308,1995,284,384,2.1,0.193,3,SPLIT,1,0.1181,0.8133
z10080,tile_y1344_x448,10117,1569,861,37,225,413,2077,1889,2761,2.9,0.462,3,SPLIT,1,0.8598,0.9702
z10080,tile_y1344_x448,10117,1622,724,37,278,276,1964,1937,2017,1.8,0.243,3,SPLIT,1,0.8287,1.0411
z10080,tile_y1344_x448,10118,1525,713,38,181,265,1913,1974,1850,2.6,0.34,3,SPLIT,1,0.7836,0.9663
z10080,tile_y1344_x448,10121,1418,637,41,74,189,24,15,225,2.6,0.341,3,SPLIT,0,,
z10080,tile_y1344_x448,10123,1395,857,43,51,409,2085,1986,2086,2.0,0.266,3,SPLIT,1,0.8304,1.0334
z10080,tile_y1344_x448,10123,1508,660,43,164,212,1918,2053,2154,2.2,0.416,3,SPLIT,1,0.7646,0.9519
z10080,tile_y1344_x448,10126,1476,687,46,132,239,1972,1981,2081,1.9,0.407,3,SPLIT,1,0.6181,0.8974
z10080,tile_y1344_x448,10127,1630,734,47,286,286,2017,2118,1937,2.1,0.396,3,SPLIT,1,0.8648,1.0479
z10080,tile_y1344_x448,10128,1549,700,48,205,252,2015,1913,2061,2.6,0.268,3,SPLIT,1,0.8474,1.0413
z10080,tile_y1344_x448,10129,1638,547,49,294,99,2035,1901,2232,3.6,0.56,3,SPLIT,1,0.6358,0.8999
z10080,tile_y1344_x448,10131,1569,714,51,225,266,2017,2047,2128,2.1,0.615,3,SPLIT,1,0.725,0.9149
z10080,tile_y1344_x448,10132,1542,548,52,198,100,2119,1987,1857,2.5,0.473,3,SPLIT,1,0.7271,0.9613
z10080,tile_y1344_x448,10136,1660,600,56,316,152,361,2107,2279,2.2,0.407,3,SPLIT,1,0.494,0.9343
z10080,tile_y1344_x448,10137,1676,873,57,332,425,111,536,617,2.0,0.162,3,SPLIT,1,0.2456,0.8931
z10080,tile_y1344_x448,10139,1386,667,59,42,219,425,2222,2228,1.9,0.57,3,SPLIT,1,0.1763,0.8017
z10080,tile_y1344_x448,10139,1729,692,59,385,244,402,2063,465,1.9,0.123,3,SPLIT,1,0.1023,0.7908
z10080,tile_y1344_x448,10140,1545,593,60,201,145,2601,2029,1991,3.1,0.578,3,SPLIT,1,0.9297,1.1968
z10080,tile_y1344_x448,10142,1483,532,62,139,84,408,569,329,2.1,0.234,3,SPLIT,1,0.1068,0.7975
z10080,tile_y1344_x448,10147,1407,579,67,63,131,504,225,561,1.7,0.184,3,SPLIT,1,0.0795,0.7883
z10080,tile_y1344_x448,10147,1555,625,67,211,177,2601,2279,2320,2.5,0.326,3,SPLIT,1,0.8974,1.09
z10080,tile_y1344_x448,10147,1572,718,67,228,270,2128,549,2017,2.6,0.338,3,SPLIT,1,0.703,0.9422
z10080,tile_y1344_x448,10147,1655,818,67,311,370,516,710,448,2.2,0.3,3,SPLIT,1,0.1702,0.8176
z10080,tile_y1344_x448,10154,1508,700,74,164,252,2015,2236,2827,2.6,0.53,3,SPLIT,1,0.8788,1.0161
z10080,tile_y1344_x448,10156,1622,754,76,278,306,2162,2260,2183,2.6,0.457,3,SPLIT,1,0.5626,0.902
z10080,tile_y1344_x448,10170,1543,577,90,199,129,2293,2452,2442,2.6,0.525,3,SPLIT,1,0.885,1.1141
z10080,tile_y1344_x448,10172,1604,850,92,260,402,2330,2953,2077,2.1,0.307,3,SPLIT,1,0.6326,0.9236
z10080,tile_y1344_x448,10182,1739,874,102,395,426,652,111,773,3.3,0.1,3,SPLIT,1,0.1173,0.8334
z10080,tile_y1344_x448,10184,1549,701,104,205,253,2414,2601,2279,2.8,0.241,3,SPLIT,1,0.8625,1.0555
z10080,tile_y1344_x448,10184,1572,847,104,228,399,2761,2762,2502,1.9,0.434,3,SPLIT,1,0.8157,0.9996
z10080,tile_y1344_x448,10186,1548,757,106,204,309,2827,2521,2224,2.9,0.269,3,SPLIT,1,0.8787,1.0959
z10080,tile_y1344_x448,10191,1581,740,111,237,292,2652,2613,2529,2.6,0.34,3,SPLIT,1,0.868,1.0512
z10080,tile_y1344_x448,10192,1572,864,112,228,416,2501,2319,2502,1.8,0.337,3,SPLIT,1,0.6097,1.0768
z10080,tile_y1344_x448,10197,1451,626,117,107,178,2430,2628,2528,3.1,0.296,3,SPLIT,1,0.8374,1.0247
z10080,tile_y1344_x448,10200,1618,851,120,274,403,2953,963,2591,2.5,0.176,3,SPLIT,1,0.1843,0.8344
z10080,tile_y1344_x448,10202,1385,834,122,41,386,885,2361,887,1.7,0.19,3,SPLIT,0,,
z10080,tile_y1344_x448,10204,1408,572,124,64,124,225,875,907,3.9,0.23,3,SPLIT,1,0.7662,1.0166
z10080,tile_y1344_x448,10206,1545,581,126,201,133,2632,2539,2522,2.6,0.333,3,SPLIT,0,,
z10080,tile_y1344_x448,10215,1490,628,135,146,180,2850,2565,2917,2.6,0.422,3,SPLIT,1,0.8744,1.0246
z10080,tile_y1344_x448,10220,1457,888,140,113,440,2738,2754,2868,1.7,0.382,3,SPLIT,1,0.8138,0.9869
z10080,tile_y1344_x448,10222,1382,814,142,38,366,885,1115,1008,2.6,0.183,3,SPLIT,1,0.139,0.8541
z10080,tile_y1344_x448,10223,1467,684,143,123,236,2830,2869,2595,3.0,0.378,3,SPLIT,1,0.8769,1.0538
z10080,tile_y1344_x448,10226,1483,902,146,139,454,2809,2936,2871,2.1,0.56,3,SPLIT,1,0.8464,0.9984
z10080,tile_y1344_x448,10240,1568,487,160,224,39,3948,2815,2965,3.0,0.158,3,SPLIT,1,0.858,1.1143
z10080,tile_y1344_x448,10243,1444,871,163,100,423,3743,2896,2435,1.7,0.502,3,SPLIT,1,0.894,1.0
z10080,tile_y1344_x448,10246,1406,649,166,62,201,1127,3273,1263,2.5,0.296,3,SPLIT,1,0.315,0.8618
z10080,tile_y1344_x448,10247,1784,517,167,440,69,1213,1073,1088,1.8,0.578,3,SPLIT,0,,
z10080,tile_y1344_x448,10248,1384,917,168,40,469,3173,2806,3364,1.8,0.465,3,SPLIT,1,0.8588,1.0355
z10080,tile_y1344_x448,10250,1795,833,170,451,385,1202,457,1313,1.7,0.652,3,SPLIT,1,0.5567,0.8672
z10080,tile_y1344_x448,10252,1508,608,172,164,160,3907,2992,3284,2.4,0.353,3,SPLIT,1,0.9143,1.1192
z10080,tile_y1344_x448,10255,1797,622,175,453,174,3141,3281,3494,2.0,0.342,3,SPLIT,1,0.4331,0.9116
z10080,tile_y1344_x448,10261,1632,570,181,288,122,3082,3521,3288,2.6,0.451,3,SPLIT,1,0.9206,1.0897
z10080,tile_y1344_x448,10262,1539,868,182,195,420,3336,3458,3252,1.9,0.198,3,SPLIT,1,0.3533,0.8923
z10080,tile_y1344_x448,10263,1727,628,183,383,180,3156,3138,3478,2.8,0.335,3,SPLIT,1,0.8507,1.025
z10080,tile_y1344_x448,10264,1449,781,184,105,333,3174,1285,3206,2.5,0.214,3,SPLIT,1,0.2273,0.8374
z10080,tile_y1344_x448,10266,1503,831,186,159,383,3453,1339,3176,2.0,0.236,3,SPLIT,1,0.2582,0.8645
z10080,tile_y1344_x448,10270,1580,643,190,236,195,3459,3265,3371,2.0,0.32,3,SPLIT,1,0.9667,1.2792
z10080,tile_y1344_x448,10273,1693,662,193,349,214,3475,3169,3621,2.2,0.231,3,SPLIT,1,0.3139,0.9091
z10080,tile_y1344_x448,10275,1553,579,195,209,131,3404,3286,3394,2.6,0.386,3,SPLIT,0,,
z10080,tile_y1344_x448,10275,1781,574,195,437,126,3494,3625,3565,2.1,0.105,3,SPLIT,1,0.5951,1.0048
z10080,tile_y1344_x448,10278,1605,624,198,261,176,3521,3389,3660,2.2,0.483,3,SPLIT,1,0.9192,1.1768
z10080,tile_y1344_x448,10278,1815,588,198,471,140,3627,3451,3698,2.6,0.468,3,SPLIT,1,0.9267,1.0825
z10080,tile_y1344_x448,10279,1400,892,199,56,444,3345,3708,3341,2.6,0.407,3,SPLIT,1,0.7733,0.9731
z10080,tile_y1344_x448,10280,1584,687,200,240,239,3312,3605,1342,2.2,0.429,3,SPLIT,0,,
