population,crop_z,crop_y,crop_x,mega_id,mega_vox,mega_frac,n_flagged_sites,n_tier1_sites,crop_mask_vox,crop_n_megas
site,1408,1024,1536,71,310852,0.0316,0,0,9831235,5
site,1408,1024,1536,81,1080636,0.1099,3,1,9831235,5
site,1408,1024,1536,88,306131,0.0311,1,0,9831235,5
site,1408,1024,2048,69,533580,0.0616,1,1,8666826,2
site,1408,1024,2048,561,353198,0.0408,0,0,8666826,2
site,1408,1024,2560,7,294986,0.3384,0,0,871581,8
site,1408,1024,2560,10,31602,0.0363,0,0,871581,8
site,1408,1024,2560,34,50779,0.0583,0,0,871581,8
site,1408,1024,2560,38,27639,0.0317,0,0,871581,8
site,1408,1024,2560,41,42336,0.0486,1,1,871581,8
site,1408,1024,2560,43,37587,0.0431,0,0,871581,8
site,1408,1024,2560,60,30141,0.0346,0,0,871581,8
site,1408,1024,2560,69,36548,0.0419,0,0,871581,8
site,1408,1536,0,2,255936,0.3573,1,1,716368,2
site,1408,1536,0,27,97780,0.1365,0,0,716368,2
site,1408,1536,512,35,260290,0.0369,0,0,7054394,1
site,1408,1536,1024,1,273844,0.0301,3,1,9109183,3
site,1408,1536,1024,117,323401,0.0355,3,0,9109183,3
site,1408,1536,1024,322,451024,0.0495,4,1,9109183,3
site,1408,1536,1536,40,413778,0.0454,2,2,9104160,1
site,1408,1536,2048,2,792625,0.0866,1,1,9155702,4
site,1408,1536,2048,102,418187,0.0457,2,1,9155702,4
site,1408,1536,2048,415,1097135,0.1198,5,1,9155702,4
site,1408,1536,2048,541,381263,0.0416,1,0,9155702,4
site,1408,2048,512,25,426491,0.0986,0,0,4326091,8
site,1408,2048,512,29,181697,0.042,2,2,4326091,8
site,1408,2048,512,35,146319,0.0338,0,0,4326091,8
site,1408,2048,512,52,146230,0.0338,0,0,4326091,8
site,1408,2048,512,57,430281,0.0995,0,0,4326091,8
site,1408,2048,512,58,186035,0.043,0,0,4326091,8
site,1408,2048,512,100,167871,0.0388,0,0,4326091,8
site,1408,2048,512,105,158654,0.0367,0,0,4326091,8
site,1408,2048,1024,151,651362,0.0918,5,5,7096319,1
site,1408,2048,1536,9,3955087,0.4141,3,3,9552119,2
site,1408,2048,1536,50,353882,0.037,1,1,9552119,2
site,1408,2048,2048,3,1175674,0.1787,14,1,6578023,3
site,1408,2048,2048,334,240641,0.0366,1,1,6578023,3
site,1408,2048,2048,351,204583,0.0311,0,0,6578023,3
site,1536,512,1536,6,1130876,0.4589,9,7,2464316,4
site,1536,512,1536,47,81109,0.0329,0,0,2464316,4
site,1536,512,1536,137,77958,0.0316,0,0,2464316,4
site,1536,512,1536,172,100543,0.0408,0,0,2464316,4
site,1536,1024,512,38,179520,0.0407,0,0,4413133,1
site,1536,1024,1024,6,717149,0.0783,2,0,9155163,3
site,1536,1024,1024,11,340544,0.0372,0,0,9155163,3
site,1536,1024,1024,128,343528,0.0375,0,0,9155163,3
site,1536,1024,1536,33,435264,0.049,0,0,8890520,1
site,1536,1024,2048,52,309365,0.0379,0,0,8165275,4
site,1536,1024,2048,150,611360,0.0749,4,4,8165275,4
site,1536,1024,2048,208,245667,0.0301,0,0,8165275,4
site,1536,1024,2048,230,265126,0.0325,0,0,8165275,4
site,1536,1536,0,1,927369,0.6139,2,1,1510624,2
site,1536,1536,0,15,53765,0.0356,0,0,1510624,2
site,1536,1536,512,34,418803,0.0502,0,0,8350483,1
site,1536,1536,1024,44,369280,0.0424,0,0,8708102,2
site,1536,1536,1024,79,476921,0.0548,2,1,8708102,2
site,1536,1536,1536,68,281544,0.0326,0,0,8639800,2
site,1536,1536,1536,146,357676,0.0414,4,3,8639800,2
site,1536,1536,2048,544,988823,0.1144,3,0,8639827,1
site,1536,1536,2560,1,212750,0.1593,0,0,1335441,6
site,1536,1536,2560,8,161866,0.1212,0,0,1335441,6
site,1536,1536,2560,23,240174,0.1798,0,0,1335441,6
site,1536,1536,2560,33,48698,0.0365,0,0,1335441,6
site,1536,1536,2560,36,59235,0.0444,0,0,1335441,6
site,1536,1536,2560,53,46749,0.035,0,0,1335441,6
site,1536,2048,0,1,62301,0.0574,0,0,1085212,4
site,1536,2048,0,9,202283,0.1864,3,3,1085212,4
site,1536,2048,0,10,173673,0.16,0,0,1085212,4
site,1536,2048,0,74,125509,0.1157,0,0,1085212,4
site,1536,2048,512,5,1503800,0.3085,10,4,4874075,2
site,1536,2048,512,32,436324,0.0895,0,0,4874075,2
site,1536,2048,1024,70,1719508,0.3209,9,4,5357571,1
site,1536,2048,1536,66,898340,0.1477,1,1,6080595,1
site,1536,2048,2048,8,406132,0.0587,1,0,6915654,2
site,1536,2048,2048,207,283910,0.0411,1,1,6915654,2
site,1664,512,1536,4,294432,0.1431,2,2,2057120,3
site,1664,512,1536,7,1127579,0.5481,2,2,2057120,3
site,1664,512,1536,53,76352,0.0371,0,0,2057120,3
site,1664,512,2048,4,459447,0.5575,1,1,824169,3
site,1664,512,2048,47,132199,0.1604,0,0,824169,3
site,1664,512,2048,53,29653,0.036,0,0,824169,3
site,1664,1024,512,6,909451,0.2539,6,6,3581729,4
site,1664,1024,512,89,130057,0.0363,0,0,3581729,4
site,1664,1024,512,106,120942,0.0338,0,0,3581729,4
site,1664,1024,512,241,136778,0.0382,0,0,3581729,4
site,1664,1024,1024,38,1554240,0.1708,2,2,9101416,3
site,1664,1024,1024,41,626143,0.0688,1,1,9101416,3
site,1664,1024,1024,220,372933,0.041,1,1,9101416,3
site,1664,1024,1536,38,426234,0.049,0,0,8692115,2
site,1664,1024,1536,71,454414,0.0523,2,2,8692115,2
site,1664,1024,2048,1,931142,0.1141,2,2,8157951,3
site,1664,1024,2048,207,267656,0.0328,0,0,8157951,3
site,1664,1024,2048,264,340131,0.0417,0,0,8157951,3
site,1664,1536,0,2,133438,0.0724,6,6,1844207,4
site,1664,1536,0,7,420587,0.2281,2,2,1844207,4
site,1664,1536,0,67,74910,0.0406,0,0,1844207,4
site,1664,1536,0,156,111243,0.0603,1,1,1844207,4
site,1664,1536,512,42,264531,0.0332,1,0,7975242,1
site,1664,1536,1024,29,333887,0.0392,0,0,8510010,4
site,1664,1536,1024,54,406373,0.0478,0,0,8510010,4
site,1664,1536,1024,68,451465,0.0531,0,0,8510010,4
site,1664,1536,1024,77,267719,0.0315,0,0,8510010,4
site,1664,1536,1536,84,325624,0.0401,0,0,8118284,2
site,1664,1536,1536,100,364113,0.0449,1,0,8118284,2
site,1664,1536,2048,22,283515,0.0339,0,0,8358839,1
site,1664,1536,2560,5,123340,0.1155,1,1,1068180,6
site,1664,1536,2560,9,37718,0.0353,0,0,1068180,6
site,1664,1536,2560,14,72006,0.0674,0,0,1068180,6
site,1664,1536,2560,31,38835,0.0364,0,0,1068180,6
site,1664,1536,2560,39,102173,0.0957,0,0,1068180,6
site,1664,1536,2560,41,71169,0.0666,0,0,1068180,6
site,1664,2048,0,1,171218,0.1467,0,0,1166935,5
site,1664,2048,0,3,104937,0.0899,0,0,1166935,5
site,1664,2048,0,5,310835,0.2664,2,0,1166935,5
site,1664,2048,0,40,43720,0.0375,0,0,1166935,5
site,1664,2048,0,65,45733,0.0392,1,1,1166935,5
site,1664,2048,512,19,900128,0.1728,9,2,5209412,4
site,1664,2048,512,21,210068,0.0403,0,0,5209412,4
site,1664,2048,512,34,443887,0.0852,3,2,5209412,4
site,1664,2048,512,48,295251,0.0567,6,0,5209412,4
site,1664,2048,1024,8,2047781,0.3636,21,6,5632607,2
site,1664,2048,1024,128,207887,0.0369,1,0,5632607,2
site,1664,2048,1536,13,163222,0.0326,4,4,4999698,7
site,1664,2048,1536,22,226601,0.0453,0,0,4999698,7
site,1664,2048,1536,49,254668,0.0509,0,0,4999698,7
site,1664,2048,1536,71,325922,0.0652,0,0,4999698,7
site,1664,2048,1536,94,171043,0.0342,0,0,4999698,7
site,1664,2048,1536,100,236473,0.0473,0,0,4999698,7
site,1664,2048,1536,138,179043,0.0358,0,0,4999698,7
site,1664,2048,2048,50,844466,0.1561,17,3,5408426,2
site,1664,2048,2048,55,356901,0.066,6,6,5408426,2
site,1792,512,1536,4,142263,0.1912,0,0,743977,7
site,1792,512,1536,6,98201,0.132,0,0,743977,7
site,1792,512,1536,25,24068,0.0324,0,0,743977,7
site,1792,512,1536,53,35504,0.0477,0,0,743977,7
site,1792,512,1536,55,33539,0.0451,0,0,743977,7
site,1792,512,1536,69,31128,0.0418,0,0,743977,7
site,1792,512,1536,75,31179,0.0419,1,0,743977,7
site,1792,512,2048,8,219546,0.2592,1,0,847032,7
site,1792,512,2048,12,43344,0.0512,0,0,847032,7
site,1792,512,2048,22,31642,0.0374,0,0,847032,7
site,1792,512,2048,26,28802,0.034,0,0,847032,7
site,1792,512,2048,39,38406,0.0453,0,0,847032,7
site,1792,512,2048,48,107928,0.1274,0,0,847032,7
site,1792,512,2048,51,32499,0.0384,1,0,847032,7
site,1792,1024,512,21,390059,0.1957,0,0,1993656,3
site,1792,1024,512,81,129291,0.0649,0,0,1993656,3
site,1792,1024,512,107,86377,0.0433,0,0,1993656,3
site,1792,1024,1024,15,165395,0.0311,0,0,5317177,2
site,1792,1024,1024,18,249454,0.0469,2,2,5317177,2
site,1792,1024,1536,39,782220,0.0888,5,3,8805870,1
site,1792,1024,2048,27,420597,0.0533,1,1,7890995,2
site,1792,1024,2048,184,290365,0.0368,3,3,7890995,2
site,1792,1536,0,2,131006,0.0645,3,3,2030991,4
site,1792,1536,0,4,78175,0.0385,0,0,2030991,4
site,1792,1536,0,7,312773,0.154,0,0,2030991,4
site,1792,1536,0,17,68193,0.0336,0,0,2030991,4
site,1792,1536,1024,20,283533,0.0335,0,0,8475269,3
site,1792,1536,1024,73,705540,0.0832,0,0,8475269,3
site,1792,1536,1024,125,538200,0.0635,0,0,8475269,3
site,1792,1536,1536,30,490488,0.0606,0,0,8087264,2
site,1792,1536,1536,79,1129741,0.1397,0,0,8087264,2
site,1792,1536,2048,30,343515,0.0407,2,1,8433591,1
site,1792,1536,2560,8,73549,0.1064,0,0,690943,10
site,1792,1536,2560,16,44399,0.0643,0,0,690943,10
site,1792,1536,2560,18,32570,0.0471,0,0,690943,10
site,1792,1536,2560,20,23350,0.0338,0,0,690943,10
site,1792,1536,2560,21,37164,0.0538,0,0,690943,10
site,1792,1536,2560,30,100277,0.1451,1,1,690943,10
site,1792,1536,2560,31,26449,0.0383,0,0,690943,10
site,1792,1536,2560,37,37025,0.0536,0,0,690943,10
site,1792,1536,2560,38,23138,0.0335,0,0,690943,10
site,1792,1536,2560,42,22210,0.0321,0,0,690943,10
site,1792,2048,0,1,484074,0.4173,1,1,1160078,2
site,1792,2048,0,19,39413,0.034,0,0,1160078,2
site,1792,2048,512,4,255816,0.0561,0,0,4557452,3
site,1792,2048,512,58,153084,0.0336,0,0,4557452,3
site,1792,2048,512,63,424076,0.0931,2,2,4557452,3
site,1792,2048,1024,170,206810,0.0431,0,0,4797004,1
site,1792,2048,1536,164,196640,0.0458,0,0,4290401,1
site,1792,2048,2048,6,646836,0.1394,4,1,4639469,3
site,1792,2048,2048,35,194345,0.0419,0,0,4639469,3
site,1792,2048,2048,164,153657,0.0331,0,0,4639469,3
site,1792,2048,2560,1,94966,0.2265,3,2,419346,6
site,1792,2048,2560,3,86689,0.2067,2,0,419346,6
site,1792,2048,2560,4,12714,0.0303,0,0,419346,6
site,1792,2048,2560,8,16278,0.0388,0,0,419346,6
site,1792,2048,2560,19,46835,0.1117,0,0,419346,6
site,1792,2048,2560,38,18323,0.0437,0,0,419346,6
site,1920,512,1536,8,46475,0.0529,1,0,878054,13
site,1920,512,1536,14,42861,0.0488,0,0,878054,13
site,1920,512,1536,27,30833,0.0351,0,0,878054,13
site,1920,512,1536,28,48230,0.0549,0,0,878054,13
site,1920,512,1536,30,30746,0.035,0,0,878054,13
site,1920,512,1536,31,55703,0.0634,0,0,878054,13
site,1920,512,1536,35,33355,0.038,1,0,878054,13
site,1920,512,1536,39,40134,0.0457,0,0,878054,13
site,1920,512,1536,51,35610,0.0406,0,0,878054,13
site,1920,512,1536,53,37718,0.043,1,0,878054,13
site,1920,512,1536,66,30087,0.0343,0,0,878054,13
site,1920,512,1536,70,46906,0.0534,0,0,878054,13
site,1920,512,1536,74,72061,0.0821,0,0,878054,13
site,1920,512,2048,9,27910,0.0321,0,0,869454,5
site,1920,512,2048,21,48916,0.0563,0,0,869454,5
site,1920,512,2048,46,158799,0.1826,0,0,869454,5
site,1920,512,2048,60,81123,0.0933,0,0,869454,5
site,1920,512,2048,61,62767,0.0722,0,0,869454,5
site,1920,1024,512,32,60767,0.0401,1,1,1515203,6
site,1920,1024,512,52,50778,0.0335,0,0,1515203,6
site,1920,1024,512,61,88380,0.0583,0,0,1515203,6
site,1920,1024,512,73,54923,0.0362,0,0,1515203,6
site,1920,1024,512,75,93735,0.0619,0,0,1515203,6
site,1920,1024,512,86,60247,0.0398,0,0,1515203,6
site,1920,1024,1024,10,624318,0.1461,1,1,4273606,1
site,1920,1024,1536,17,3681498,0.3898,25,3,9443408,2
site,1920,1024,1536,32,324121,0.0343,2,2,9443408,2
site,1920,1024,2048,13,323996,0.0501,1,1,6469891,2
site,1920,1024,2048,25,222282,0.0344,0,0,6469891,2
site,1920,1536,0,8,260339,0.1154,1,1,2256884,9
site,1920,1536,0,11,274541,0.1216,2,2,2256884,9
site,1920,1536,0,17,73062,0.0324,0,0,2256884,9
site,1920,1536,0,18,76533,0.0339,0,0,2256884,9
site,1920,1536,0,40,177411,0.0786,0,0,2256884,9
site,1920,1536,0,58,120462,0.0534,0,0,2256884,9
site,1920,1536,0,74,145166,0.0643,0,0,2256884,9
site,1920,1536,0,80,71707,0.0318,0,0,2256884,9
site,1920,1536,0,83,68741,0.0305,0,0,2256884,9
site,1920,1536,512,36,230850,0.0303,0,0,7621949,4
site,1920,1536,512,55,312529,0.041,0,0,7621949,4
site,1920,1536,512,57,233671,0.0307,0,0,7621949,4
site,1920,1536,512,77,511479,0.0671,0,0,7621949,4
site,1920,1536,1024,18,289229,0.0334,0,0,8649216,4
site,1920,1536,1024,68,373383,0.0432,0,0,8649216,4
site,1920,1536,1024,92,342507,0.0396,0,0,8649216,4
site,1920,1536,1024,102,369778,0.0428,0,0,8649216,4
site,1920,1536,1536,149,817392,0.0945,0,0,8645317,2
site,1920,1536,1536,283,379958,0.0439,0,0,8645317,2
site,1920,1536,2048,32,377496,0.0441,0,0,8562443,2
site,1920,1536,2048,508,363198,0.0424,1,0,8562443,2
site,1920,2048,512,9,128333,0.031,0,0,4142551,5
site,1920,2048,512,13,186486,0.045,0,0,4142551,5
site,1920,2048,512,17,169637,0.0409,2,2,4142551,5
site,1920,2048,512,57,159110,0.0384,0,0,4142551,5
site,1920,2048,512,128,452709,0.1093,0,0,4142551,5
site,1920,2048,1024,4,165406,0.0384,0,0,4305350,4
site,1920,2048,1024,16,191780,0.0445,0,0,4305350,4
site,1920,2048,1024,66,191792,0.0445,0,0,4305350,4
site,1920,2048,1024,130,197297,0.0458,0,0,4305350,4
site,1920,2048,1536,11,145045,0.0315,1,0,4598215,3
site,1920,2048,1536,155,866530,0.1884,1,1,4598215,3
site,1920,2048,1536,174,168163,0.0366,0,0,4598215,3
site,1920,2048,2048,26,187811,0.0432,1,0,4345181,1
site,1920,2048,2560,1,461100,0.683,5,1,675139,2
site,1920,2048,2560,11,22775,0.0337,0,0,675139,2
site,2048,512,1536,1,13478,0.0348,0,0,387753,4
site,2048,512,1536,2,247031,0.6371,4,0,387753,4
site,2048,512,1536,11,48735,0.1257,0,0,387753,4
site,2048,512,1536,12,17488,0.0451,0,0,387753,4
site,2048,512,2048,1,424841,0.4774,5,0,889993,6
site,2048,512,2048,4,31558,0.0355,0,0,889993,6
site,2048,512,2048,9,76106,0.0855,1,0,889993,6
site,2048,512,2048,15,34622,0.0389,0,0,889993,6
site,2048,512,2048,31,68643,0.0771,1,0,889993,6
site,2048,512,2048,41,61526,0.0691,0,0,889993,6
site,2048,1024,1024,6,72665,0.0318,3,0,2287677,5
site,2048,1024,1024,59,68685,0.03,0,0,2287677,5
site,2048,1024,1024,88,69632,0.0304,0,0,2287677,5
site,2048,1024,1024,149,95937,0.0419,0,0,2287677,5
site,2048,1024,1024,167,82374,0.036,0,0,2287677,5
site,2048,1024,1536,1,825513,0.1285,13,3,6423186,4
site,2048,1024,1536,14,263883,0.0411,4,1,6423186,4
site,2048,1024,1536,36,299512,0.0466,9,0,6423186,4
site,2048,1024,1536,90,219873,0.0342,0,0,6423186,4
site,2048,1024,2048,6,265632,0.033,3,0,8051616,2
site,2048,1024,2048,180,767175,0.0953,16,3,8051616,2
site,2048,1536,0,2,1083886,0.4311,3,3,2514140,4
site,2048,1536,0,8,161841,0.0644,0,0,2514140,4
site,2048,1536,0,54,96976,0.0386,0,0,2514140,4
site,2048,1536,0,79,175835,0.0699,0,0,2514140,4
site,2048,1536,512,2,249475,0.0315,1,1,7928308,5
site,2048,1536,512,8,255115,0.0322,1,1,7928308,5
site,2048,1536,512,14,447272,0.0564,0,0,7928308,5
site,2048,1536,512,198,470937,0.0594,1,1,7928308,5
site,2048,1536,512,265,281995,0.0356,0,0,7928308,5
site,2048,1536,1024,122,552736,0.0608,0,0,9097500,1
site,2048,1536,1536,41,266631,0.0303,0,0,8786295,2
site,2048,1536,1536,293,1093909,0.1245,0,0,8786295,2
site,2048,1536,2048,113,504414,0.0632,0,0,7986310,1
site,2048,2048,0,4,35642,0.0439,0,0,812133,10
site,2048,2048,0,7,30010,0.037,0,0,812133,10
site,2048,2048,0,9,26207,0.0323,0,0,812133,10
site,2048,2048,0,11,52443,0.0646,0,0,812133,10
site,2048,2048,0,12,35640,0.0439,0,0,812133,10
site,2048,2048,0,18,34616,0.0426,0,0,812133,10
site,2048,2048,0,23,36800,0.0453,0,0,812133,10
site,2048,2048,0,26,47303,0.0582,0,0,812133,10
site,2048,2048,0,31,25107,0.0309,0,0,812133,10
site,2048,2048,0,41,58236,0.0717,0,0,812133,10
site,2048,2048,512,22,215140,0.0441,2,2,4879157,3
site,2048,2048,512,69,182510,0.0374,0,0,4879157,3
site,2048,2048,512,164,333429,0.0683,0,0,4879157,3
site,2048,2048,1024,15,5901655,0.6275,13,6,9404446,1
site,2048,2048,1536,14,876903,0.0945,1,1,9282304,2
site,2048,2048,1536,19,3864556,0.4163,19,3,9282304,2
site,2048,2048,2048,3,163632,0.0307,0,0,5335751,2
site,2048,2048,2048,26,218519,0.041,4,4,5335751,2
site,2048,2048,2560,1,63581,0.0879,0,0,722951,9
site,2048,2048,2560,2,22195,0.0307,0,0,722951,9
site,2048,2048,2560,3,59161,0.0818,0,0,722951,9
site,2048,2048,2560,6,152311,0.2107,2,2,722951,9
site,2048,2048,2560,18,25423,0.0352,0,0,722951,9
site,2048,2048,2560,24,21824,0.0302,0,0,722951,9
site,2048,2048,2560,27,22450,0.0311,0,0,722951,9
site,2048,2048,2560,34,22132,0.0306,0,0,722951,9
site,2048,2048,2560,44,25556,0.0353,0,0,722951,9
site,2048,2560,1536,2,25856,0.4138,1,0,62479,3
site,2048,2560,1536,3,1898,0.0304,0,0,62479,3
site,2048,2560,1536,4,3185,0.051,0,0,62479,3
site,2176,512,2048,2,27477,0.0429,0,0,641095,12
site,2176,512,2048,4,64233,0.1002,1,1,641095,12
site,2176,512,2048,9,24073,0.0375,0,0,641095,12
site,2176,512,2048,14,33988,0.053,1,0,641095,12
site,2176,512,2048,15,26201,0.0409,0,0,641095,12
site,2176,512,2048,18,32373,0.0505,0,0,641095,12
site,2176,512,2048,23,23751,0.037,0,0,641095,12
site,2176,512,2048,29,26458,0.0413,0,0,641095,12
site,2176,512,2048,31,37176,0.058,0,0,641095,12
site,2176,512,2048,37,20633,0.0322,0,0,641095,12
site,2176,512,2048,39,28477,0.0444,0,0,641095,12
site,2176,512,2048,48,29213,0.0456,0,0,641095,12
site,2176,1024,1536,5,417653,0.0939,1,1,4447348,2
site,2176,1024,1536,11,505355,0.1136,1,1,4447348,2
site,2176,1024,2048,1,360533,0.0425,6,0,8473482,2
site,2176,1024,2048,336,333823,0.0394,2,0,8473482,2
site,2176,1536,0,3,1071724,0.352,5,5,3044609,3
site,2176,1536,0,13,155172,0.051,1,1,3044609,3
site,2176,1536,0,30,118929,0.0391,0,0,3044609,3
site,2176,1536,512,5,246185,0.0334,0,0,7379081,6
site,2176,1536,512,20,303297,0.0411,2,2,7379081,6
site,2176,1536,512,44,331984,0.045,0,0,7379081,6
site,2176,1536,512,81,245034,0.0332,0,0,7379081,6
site,2176,1536,512,111,744793,0.1009,0,0,7379081,6
site,2176,1536,512,117,280162,0.038,0,0,7379081,6
site,2176,1536,1024,45,461974,0.0515,0,0,8967793,2
site,2176,1536,1024,167,570885,0.0637,0,0,8967793,2
site,2176,1536,1536,56,312567,0.0344,0,0,9078412,4
site,2176,1536,1536,60,742785,0.0818,2,0,9078412,4
site,2176,1536,1536,238,300988,0.0332,0,0,9078412,4
site,2176,1536,1536,521,319695,0.0352,1,0,9078412,4
site,2176,1536,2048,177,233323,0.0301,0,0,7755567,1
site,2176,2048,512,28,160838,0.0303,0,0,5314488,2
site,2176,2048,512,124,184201,0.0347,0,0,5314488,2
site,2176,2048,1024,8,1326065,0.1712,5,4,7743697,4
site,2176,2048,1024,75,461180,0.0596,1,1,7743697,4
site,2176,2048,1024,91,251894,0.0325,0,0,7743697,4
site,2176,2048,1024,211,264801,0.0342,3,3,7743697,4
site,2176,2048,1536,2,285023,0.0332,1,1,8579453,2
site,2176,2048,1536,19,997860,0.1163,5,2,8579453,2
site,2176,2048,2048,6,308831,0.0464,0,0,6651811,2
site,2176,2048,2048,97,332619,0.05,0,0,6651811,2
site,2176,2048,2560,3,318544,0.3309,4,1,962744,7
site,2176,2048,2560,5,41788,0.0434,0,0,962744,7
site,2176,2048,2560,8,35114,0.0365,0,0,962744,7
site,2176,2048,2560,11,45046,0.0468,0,0,962744,7
site,2176,2048,2560,20,71714,0.0745,0,0,962744,7
site,2176,2048,2560,32,50555,0.0525,0,0,962744,7
site,2176,2048,2560,58,30418,0.0316,0,0,962744,7
site,2304,512,2048,1,75629,0.1855,0,0,407785,7
site,2304,512,2048,11,71925,0.1764,0,0,407785,7
site,2304,512,2048,17,54027,0.1325,0,0,407785,7
site,2304,512,2048,18,13064,0.032,0,0,407785,7
site,2304,512,2048,20,33994,0.0834,0,0,407785,7
site,2304,512,2048,21,15836,0.0388,0,0,407785,7
site,2304,512,2048,24,12495,0.0306,0,0,407785,7
site,2304,1024,1024,14,172339,0.0934,0,0,1846113,4
site,2304,1024,1024,19,110927,0.0601,0,0,1846113,4
site,2304,1024,1024,76,61905,0.0335,0,0,1846113,4
site,2304,1024,1024,122,70670,0.0383,0,0,1846113,4
site,2304,1024,1536,55,125971,0.0303,3,0,4160550,3
site,2304,1024,1536,85,265692,0.0639,2,1,4160550,3
site,2304,1024,1536,101,170123,0.0409,0,0,4160550,3
site,2304,1024,2048,6,434626,0.0502,7,0,8658233,5
site,2304,1024,2048,7,1305069,0.1507,4,4,8658233,5
site,2304,1024,2048,50,1316099,0.152,11,2,8658233,5
site,2304,1024,2048,51,278724,0.0322,5,1,8658233,5
site,2304,1024,2048,96,350224,0.0404,2,0,8658233,5
site,2304,1536,0,5,628585,0.2448,1,1,2568258,3
site,2304,1536,0,39,146136,0.0569,0,0,2568258,3
site,2304,1536,0,87,158275,0.0616,0,0,2568258,3
site,2304,1536,512,53,235053,0.0301,1,1,7806203,2
site,2304,1536,512,239,249387,0.0319,0,0,7806203,2
site,2304,1536,1024,39,263330,0.0303,1,0,8687097,5
site,2304,1536,1024,40,304307,0.035,1,1,8687097,5
site,2304,1536,1024,159,498057,0.0573,0,0,8687097,5
site,2304,1536,1024,211,780053,0.0898,0,0,8687097,5
site,2304,1536,1024,329,462095,0.0532,2,0,8687097,5
site,2304,1536,1536,72,1658520,0.1833,17,5,9050423,1
site,2304,1536,2048,16,314127,0.0351,3,0,8953002,2
site,2304,1536,2048,261,288223,0.0322,4,0,8953002,2
site,2304,1536,2560,10,309994,0.19,3,0,1631154,4
site,2304,1536,2560,60,60962,0.0374,0,0,1631154,4
site,2304,1536,2560,69,79215,0.0486,1,0,1631154,4
site,2304,1536,2560,75,98425,0.0603,0,0,1631154,4
site,2304,2048,0,1,157373,0.141,2,2,1115938,6
site,2304,2048,0,2,52612,0.0471,0,0,1115938,6
site,2304,2048,0,63,44203,0.0396,0,0,1115938,6
site,2304,2048,0,65,37443,0.0336,1,1,1115938,6
site,2304,2048,0,68,41364,0.0371,0,0,1115938,6
site,2304,2048,0,75,151801,0.136,0,0,1115938,6
site,2304,2048,512,112,153236,0.0314,0,0,4878359,2
site,2304,2048,512,238,151585,0.0311,0,0,4878359,2
site,2304,2048,1536,34,407916,0.0462,2,2,8836264,3
site,2304,2048,1536,58,300634,0.034,0,0,8836264,3
site,2304,2048,1536,95,270583,0.0306,0,0,8836264,3
site,2304,2048,2048,48,295312,0.037,0,0,7978565,2
site,2304,2048,2048,247,265741,0.0333,1,1,7978565,2
site,2304,2048,2560,13,355520,0.1297,10,2,2740428,3
site,2304,2048,2560,32,88834,0.0324,1,1,2740428,3
site,2304,2048,2560,67,576516,0.2104,6,3,2740428,3
site,2304,2560,1536,3,67529,0.0385,0,0,1753781,10
site,2304,2560,1536,5,362569,0.2067,1,1,1753781,10
site,2304,2560,1536,7,57927,0.033,0,0,1753781,10
site,2304,2560,1536,23,58384,0.0333,0,0,1753781,10
site,2304,2560,1536,26,68745,0.0392,0,0,1753781,10
site,2304,2560,1536,32,53468,0.0305,0,0,1753781,10
site,2304,2560,1536,41,159974,0.0912,0,0,1753781,10
site,2304,2560,1536,51,60429,0.0345,0,0,1753781,10
site,2304,2560,1536,59,67049,0.0382,0,0,1753781,10
site,2304,2560,1536,66,72073,0.0411,0,0,1753781,10
site,2304,2560,2048,1,724761,0.789,2,1,918626,1
site,2432,1024,1536,5,106344,0.0322,0,0,3300688,5
site,2432,1024,1536,35,121417,0.0368,0,0,3300688,5
site,2432,1024,1536,43,135067,0.0409,0,0,3300688,5
site,2432,1024,1536,106,99309,0.0301,0,0,3300688,5
site,2432,1024,1536,199,142786,0.0433,0,0,3300688,5
site,2432,1024,2048,16,782760,0.0863,3,0,9065633,3
site,2432,1024,2048,25,285870,0.0315,0,0,9065633,3
site,2432,1024,2048,58,1496769,0.1651,12,2,9065633,3
site,2432,1024,2560,2,81115,0.1014,0,0,799993,7
site,2432,1024,2560,4,130186,0.1627,1,0,799993,7
site,2432,1024,2560,9,31836,0.0398,1,1,799993,7
site,2432,1024,2560,26,44181,0.0552,0,0,799993,7
site,2432,1024,2560,33,70785,0.0885,0,0,799993,7
site,2432,1024,2560,35,50153,0.0627,0,0,799993,7
site,2432,1024,2560,36,29788,0.0372,0,0,799993,7
site,2432,1536,0,6,445008,0.2007,1,1,2217645,2
site,2432,1536,0,51,406996,0.1835,12,2,2217645,2
site,2432,1536,512,80,391704,0.047,0,0,8334135,2
site,2432,1536,512,211,753191,0.0904,2,2,8334135,2
